Date,E Block
2021-09-06 00:00:00,3000
2021-09-07 00:00:00,2892
2021-09-08 00:00:00,3157
2021-09-09 00:00:00,3081
2021-09-10 00:00:00,3025
2021-09-11 00:00:00,2488
2021-09-12 00:00:00,2352
2021-09-13 00:00:00,2849
2021-09-14 00:00:00,1967
2021-09-16 00:00:00,270
2021-09-20 00:00:00,1794
2021-09-21 00:00:00,2819
2021-09-22 00:00:00,2949
2021-09-23 00:00:00,2900
2021-09-24 00:00:00,2997
2021-09-25 00:00:00,2504
2021-09-26 00:00:00,2580
2021-09-27 00:00:00,3009
2021-09-28 00:00:00,2962
2021-09-29 00:00:00,3023
2021-09-30 00:00:00,3127
2021-10-01 00:00:00,2878
2021-10-02 00:00:00,2450
2021-10-03 00:00:00,2429
2021-10-04 00:00:00,3036
2021-10-05 00:00:00,2930
2021-10-06 00:00:00,2958
2021-10-07 00:00:00,3089
2021-10-08 00:00:00,3022
2021-10-09 00:00:00,2510
2021-10-10 00:00:00,2530
2021-10-11 00:00:00,3145
2021-10-12 00:00:00,3020
2021-10-13 00:00:00,2888
2021-10-14 00:00:00,3073
2021-10-15 00:00:00,2889
2021-10-16 00:00:00,2651
2021-10-17 00:00:00,2669
2021-10-18 00:00:00,3122
2021-10-19 00:00:00,3075
2021-10-20 00:00:00,2968
2021-10-21 00:00:00,3013
2021-10-22 00:00:00,1227
2021-10-28 00:00:00,2071
2021-10-29 00:00:00,2937
2021-10-30 00:00:00,2610
2021-10-31 00:00:00,2492
2021-11-01 00:00:00,2946
2021-11-02 00:00:00,3080
2021-11-03 00:00:00,3120
2021-11-04 00:00:00,3157
2021-11-05 00:00:00,2986
2021-11-06 00:00:00,2495
2021-11-07 00:00:00,2633
2021-11-08 00:00:00,3133
2021-11-09 00:00:00,3089
2021-11-10 00:00:00,3018
2021-11-11 00:00:00,2990
2021-11-12 00:00:00,2824
2021-11-13 00:00:00,2567
2021-11-14 00:00:00,2710
2021-11-15 00:00:00,3120
2021-11-16 00:00:00,3046
2021-11-17 00:00:00,3148
2021-11-18 00:00:00,3071
2021-11-19 00:00:00,2870
2021-11-20 00:00:00,2449
2021-11-21 00:00:00,2494
2021-11-22 00:00:00,2983
2021-11-23 00:00:00,3016
2021-11-24 00:00:00,2919
2021-11-25 00:00:00,3025
2021-11-26 00:00:00,2781
2021-11-27 00:00:00,2699
2021-11-28 00:00:00,2592
2021-11-29 00:00:00,3000
2021-11-30 00:00:00,3114
2021-12-01 00:00:00,2999
2021-12-02 00:00:00,2948
2021-12-03 00:00:00,2997
2021-12-04 00:00:00,2549
2021-12-05 00:00:00,2704
2021-12-06 00:00:00,3031
2021-12-07 00:00:00,3185
2021-12-08 00:00:00,2960
2021-12-09 00:00:00,3026
2021-12-10 00:00:00,2888
2021-12-11 00:00:00,2722
2021-12-12 00:00:00,2551
2021-12-13 00:00:00,2947
2021-12-14 00:00:00,2966
2021-12-15 00:00:00,2944
2021-12-16 00:00:00,2861
2021-12-17 00:00:00,2811
2021-12-18 00:00:00,2550
2021-12-19 00:00:00,2459
2021-12-20 00:00:00,2966
2021-12-21 00:00:00,2778
2021-12-22 00:00:00,2978
2021-12-23 00:00:00,2836
2021-12-24 00:00:00,1346
2022-01-17 00:00:00,1166
2022-01-18 00:00:00,3059
2022-01-19 00:00:00,2994
2022-01-20 00:00:00,1968
2022-01-21 00:00:00,1941
2022-01-22 00:00:00,2604
2022-01-23 00:00:00,2711
2022-01-24 00:00:00,2999
2022-01-25 00:00:00,1673
2022-02-01 00:00:00,1454
2022-02-02 00:00:00,2933
2022-02-03 00:00:00,2798
2022-02-04 00:00:00,2773
2022-02-05 00:00:00,2307
2022-02-06 00:00:00,2441
2022-02-07 00:00:00,916
2022-02-08 00:00:00,1501
2022-02-09 00:00:00,2742
2022-02-10 00:00:00,2818
2022-02-11 00:00:00,2689
2022-02-12 00:00:00,2352
2022-02-13 00:00:00,2412
2022-02-14 00:00:00,2716
2022-02-15 00:00:00,2811
2022-02-16 00:00:00,2860
2022-02-17 00:00:00,2826
2022-02-18 00:00:00,2778
2022-02-19 00:00:00,2258
2022-02-20 00:00:00,2242
2022-02-21 00:00:00,2822
2022-02-22 00:00:00,2745
2022-02-23 00:00:00,2784
2022-02-24 00:00:00,2673
2022-02-25 00:00:00,2623
2022-02-26 00:00:00,2296
2022-02-27 00:00:00,2342
2022-02-28 00:00:00,2738
2022-03-01 00:00:00,2824
2022-03-02 00:00:00,2906
2022-03-03 00:00:00,2888
2022-03-04 00:00:00,2915
2022-03-05 00:00:00,2391
2022-03-06 00:00:00,2426
2022-03-07 00:00:00,2818
2022-03-08 00:00:00,1175
2022-03-11 00:00:00,1898
2022-03-12 00:00:00,2393
2022-03-13 00:00:00,2335
2022-03-14 00:00:00,2820
2022-03-15 00:00:00,2712
2022-03-16 00:00:00,2717
2022-03-17 00:00:00,2672
2022-03-18 00:00:00,2685
2022-03-19 00:00:00,2400
2022-03-20 00:00:00,2376
2022-03-21 00:00:00,2809
2022-03-22 00:00:00,2818
2022-03-23 00:00:00,2741
2022-03-24 00:00:00,2698
2022-03-25 00:00:00,2693
2022-03-26 00:00:00,2209
2022-03-27 00:00:00,2143
2022-03-28 00:00:00,2523
2022-03-29 00:00:00,3022.479943
2022-03-31 00:00:00,1241
2022-04-01 00:00:00,2512
2022-04-02 00:00:00,2176
2022-04-03 00:00:00,2253
2022-04-04 00:00:00,2468
2022-04-05 00:00:00,2603
2022-04-06 00:00:00,2652
2022-04-07 00:00:00,2716
2022-04-08 00:00:00,2565
2022-04-09 00:00:00,2266
2022-04-10 00:00:00,2188
2022-04-11 00:00:00,2690
2022-04-12 00:00:00,2601
2022-04-13 00:00:00,2561
2022-04-14 00:00:00,2532
2022-04-15 00:00:00,1708
2022-04-25 00:00:00,1050
2022-04-26 00:00:00,2671
2022-04-27 00:00:00,2580
2022-04-28 00:00:00,2525
2022-04-29 00:00:00,2465
2022-04-30 00:00:00,2188
2022-05-01 00:00:00,2190
2022-05-02 00:00:00,2237
2022-05-03 00:00:00,2604
2022-05-04 00:00:00,2759
2022-05-05 00:00:00,2579
2022-05-11 00:00:00,1411
2022-05-12 00:00:00,2550
2022-05-13 00:00:00,2638
2022-05-14 00:00:00,2249
2022-05-15 00:00:00,2222
2022-05-16 00:00:00,2633
2022-05-17 00:00:00,2812
2022-05-18 00:00:00,2757
2022-05-19 00:00:00,2853
2022-05-20 00:00:00,2680
2022-05-21 00:00:00,2297
2022-05-22 00:00:00,2230
2022-05-23 00:00:00,2749
2022-05-24 00:00:00,2676
2022-05-25 00:00:00,2684
2022-05-26 00:00:00,2804
2022-05-27 00:00:00,2638
2022-05-28 00:00:00,2257
2022-05-29 00:00:00,2244
2022-05-30 00:00:00,2765
2022-05-31 00:00:00,2680
2022-06-01 00:00:00,2775
2022-06-02 00:00:00,2236
2022-06-03 00:00:00,2195
2022-06-04 00:00:00,2177
2022-06-05 00:00:00,2136
2022-06-06 00:00:00,2829
2022-06-07 00:00:00,2765
2022-06-08 00:00:00,2773
2022-06-09 00:00:00,2794
2022-06-10 00:00:00,2827
2022-06-11 00:00:00,2299
2022-06-12 00:00:00,2345
2022-06-13 00:00:00,2723
2022-06-14 00:00:00,2810
2022-06-15 00:00:00,2847
2022-06-16 00:00:00,2839
2022-06-17 00:00:00,2831
2022-06-18 00:00:00,2227
2022-06-19 00:00:00,2336
2022-06-20 00:00:00,2836
2022-06-21 00:00:00,2779
2022-06-22 00:00:00,2810
2022-06-23 00:00:00,2850
2022-06-24 00:00:00,2745
2022-06-25 00:00:00,2295
2022-06-26 00:00:00,2201
2022-06-27 00:00:00,2643
2022-06-28 00:00:00,2692
2022-06-29 00:00:00,2771
2022-06-30 00:00:00,2797
2022-07-01 00:00:00,2681
2022-07-02 00:00:00,2179
2022-07-03 00:00:00,2133
2022-07-04 00:00:00,2691
2022-07-05 00:00:00,2721
2022-07-06 00:00:00,2687
2022-07-07 00:00:00,2982
2022-07-08 00:00:00,2844
2022-07-09 00:00:00,2354
2022-07-10 00:00:00,2385
2022-07-11 00:00:00,3054
2022-07-12 00:00:00,2981
2022-07-13 00:00:00,3025
2022-07-14 00:00:00,2885
2022-07-15 00:00:00,2759
2022-07-16 00:00:00,2393
2022-07-17 00:00:00,2342
2022-07-18 00:00:00,3281
2022-07-19 00:00:00,3423
2022-07-20 00:00:00,3151
2022-07-21 00:00:00,2875
2022-07-22 00:00:00,2734
2022-07-23 00:00:00,2350
2022-07-24 00:00:00,2374
2022-07-25 00:00:00,3006
2022-07-26 00:00:00,2900
2022-07-27 00:00:00,3005
2022-07-28 00:00:00,2838
2022-07-29 00:00:00,2788
2022-07-30 00:00:00,2369
2022-07-31 00:00:00,2365
2022-08-01 00:00:00,2857
2022-08-02 00:00:00,2962
2022-08-03 00:00:00,2894
2022-08-04 00:00:00,2860
2022-08-05 00:00:00,2706
2022-08-06 00:00:00,2206
2022-08-07 00:00:00,2124
2022-08-08 00:00:00,2828
2022-08-09 00:00:00,2962
2022-08-10 00:00:00,3127
2022-08-11 00:00:00,3174
2022-08-12 00:00:00,3018
2022-08-13 00:00:00,2582
2022-08-14 00:00:00,2429
2022-08-15 00:00:00,2979
2022-08-16 00:00:00,2888
2022-08-17 00:00:00,2758
2022-08-18 00:00:00,2903
2022-08-19 00:00:00,2747
2022-08-20 00:00:00,2274
2022-08-21 00:00:00,2276
2022-08-22 00:00:00,2876
2022-08-23 00:00:00,2867
2022-08-24 00:00:00,2917
2022-08-25 00:00:00,2822
2022-08-26 00:00:00,2342
2022-09-15 00:00:00,1249
2022-09-16 00:00:00,2720
2022-09-17 00:00:00,2405
2022-09-18 00:00:00,2254
2022-09-19 00:00:00,2442
2022-09-20 00:00:00,2863
2022-09-21 00:00:00,2893
2022-09-22 00:00:00,2976
2022-09-23 00:00:00,2783
2022-09-24 00:00:00,2441
2022-09-25 00:00:00,2315
2022-09-26 00:00:00,2937
2022-09-27 00:00:00,2778
2022-09-28 00:00:00,2873
2022-09-29 00:00:00,2944
2022-09-30 00:00:00,2747
2022-10-01 00:00:00,2427
2022-10-02 00:00:00,2281
2022-10-03 00:00:00,2900
2022-10-04 00:00:00,2916
2022-10-05 00:00:00,2864
2022-10-06 00:00:00,2958
2022-10-07 00:00:00,2733
2022-10-08 00:00:00,2239
2022-10-09 00:00:00,2319
2022-10-10 00:00:00,2882
2022-10-11 00:00:00,1832
2022-11-01 00:00:00,1256
2022-11-02 00:00:00,2860
2022-11-03 00:00:00,2939
2022-11-04 00:00:00,2701
2022-11-05 00:00:00,2427
2022-11-06 00:00:00,2474
2022-11-07 00:00:00,2872
2022-11-08 00:00:00,2949
2022-11-09 00:00:00,3080
2022-11-10 00:00:00,3053
2022-11-11 00:00:00,2991
2022-11-12 00:00:00,2555
2022-11-13 00:00:00,2512
2022-11-14 00:00:00,2905
2022-11-15 00:00:00,2994
2022-11-16 00:00:00,3130
2022-11-17 00:00:00,2919
2022-11-18 00:00:00,2743
2022-11-19 00:00:00,2650
2022-11-20 00:00:00,2426
2022-11-21 00:00:00,2931
2022-11-22 00:00:00,2920
2022-11-23 00:00:00,2926
2022-11-24 00:00:00,2909
2022-11-25 00:00:00,2842
2022-11-26 00:00:00,2635
2022-11-27 00:00:00,2526
2022-11-28 00:00:00,2887
2022-11-29 00:00:00,2973
2022-11-30 00:00:00,2938
2022-12-01 00:00:00,3046
2022-12-02 00:00:00,2800
2022-12-03 00:00:00,2499
2022-12-04 00:00:00,2422
2022-12-05 00:00:00,2872
2022-12-06 00:00:00,2921
2022-12-07 00:00:00,2981
2022-12-08 00:00:00,2934
2022-12-09 00:00:00,2825
2022-12-10 00:00:00,2559
2022-12-11 00:00:00,2548
2022-12-12 00:00:00,2889
2022-12-13 00:00:00,3065
2022-12-14 00:00:00,2937
2022-12-15 00:00:00,2853
2022-12-16 00:00:00,2869
2022-12-17 00:00:00,2381
2022-12-18 00:00:00,2389
2022-12-19 00:00:00,2792
2022-12-20 00:00:00,2872
2022-12-21 00:00:00,2854
2022-12-22 00:00:00,2878
2022-12-23 00:00:00,2693
2022-12-24 00:00:00,2433
2022-12-25 00:00:00,2495
2022-12-26 00:00:00,2399
2022-12-27 00:00:00,2520
2022-12-28 00:00:00,2433
2022-12-29 00:00:00,2519
2022-12-30 00:00:00,2233
