Date,Main Site Water Meter
2019-02-21 00:00:00,181.36
2019-02-22 00:00:00,145.64
2019-02-23 00:00:00,94.52
2019-02-24 00:00:00,104.44
2019-02-25 00:00:00,151.16
2019-02-26 00:00:00,164.44
2019-02-27 00:00:00,166.96
2019-02-28 00:00:00,177.6
2019-03-01 00:00:00,141.28
2019-03-02 00:00:00,78.68
2019-03-03 00:00:00,91.2
2019-03-04 00:00:00,181.2
2019-03-05 00:00:00,214.68
2019-03-06 00:00:00,195
2019-03-07 00:00:00,167.88
2019-03-08 00:00:00,137.84
2019-03-09 00:00:00,93.68
2019-03-10 00:00:00,96.52
2019-03-11 00:00:00,159.32
2019-03-12 00:00:00,159.76
2019-03-13 00:00:00,167.92
2019-03-14 00:00:00,172.4
2019-03-15 00:00:00,142.56
2019-03-16 00:00:00,74.76
2019-03-17 00:00:00,81.96
2019-03-18 00:00:00,155.92
2019-03-19 00:00:00,178.12
2019-03-20 00:00:00,163.64
2019-03-21 00:00:00,155.56
2019-03-22 00:00:00,125.28
2019-03-23 00:00:00,80.2
2019-03-24 00:00:00,103.96
2019-03-25 00:00:00,165.6
2019-03-26 00:00:00,159.96
2019-03-27 00:00:00,128.64
2019-03-28 00:00:00,206.08
2019-03-29 00:00:00,149.76
2019-03-30 00:00:00,79.8
2019-03-31 00:00:00,78.64
2019-04-01 00:00:00,155.68
2019-04-02 00:00:00,163.84
2019-04-03 00:00:00,162.76
2019-04-04 00:00:00,163.64
2019-04-05 00:00:00,150.68
2019-04-06 00:00:00,80.84
2019-04-07 00:00:00,77.08
2019-04-08 00:00:00,170.56
2019-04-09 00:00:00,227
2019-04-10 00:00:00,225.32
2019-04-11 00:00:00,241.72
2019-04-12 00:00:00,171.88
2019-04-13 00:00:00,109.96
2019-04-14 00:00:00,109.72
2019-04-15 00:00:00,176.28
2019-04-16 00:00:00,170.68
2019-04-17 00:00:00,169.2
2019-04-18 00:00:00,168.72
2019-04-19 00:00:00,53.28
2019-04-20 00:00:00,43.2
2019-04-21 00:00:00,55.12
2019-04-22 00:00:00,107
2019-04-23 00:00:00,155.92
2019-04-24 00:00:00,178.52
2019-04-25 00:00:00,209.72
2019-04-26 00:00:00,162.92
2019-04-27 00:00:00,91.76
2019-04-28 00:00:00,93.72
2019-04-29 00:00:00,167.16
2019-04-30 00:00:00,193.64
2019-05-01 00:00:00,185.4
2019-05-02 00:00:00,205
2019-05-03 00:00:00,143.36
2019-05-04 00:00:00,99.76
2019-05-05 00:00:00,89.04
2019-05-06 00:00:00,69.84
2019-05-07 00:00:00,176.44
2019-05-08 00:00:00,218.88
2019-05-09 00:00:00,190.52
2019-05-10 00:00:00,168.96
2019-05-11 00:00:00,103.68
2019-05-12 00:00:00,107.16
2019-05-13 00:00:00,307
2019-05-14 00:00:00,391.6
2019-05-15 00:00:00,452
2019-05-16 00:00:00,436.92
2019-05-17 00:00:00,343.12
2019-05-18 00:00:00,191
2019-05-19 00:00:00,242.96
2019-05-20 00:00:00,324.52
2019-05-21 00:00:00,342.88
2019-05-22 00:00:00,378.2
2019-05-23 00:00:00,463.36
2019-05-24 00:00:00,317.84
2019-05-25 00:00:00,80.68
2019-05-26 00:00:00,87.24
2019-05-27 00:00:00,70.6
2019-05-28 00:00:00,172.16
2019-05-29 00:00:00,172.56
2019-05-30 00:00:00,162.52
2019-05-31 00:00:00,136.88
2019-06-01 00:00:00,91.4
2019-06-02 00:00:00,85.72
2019-06-03 00:00:00,173.56
2019-06-04 00:00:00,181.2
2019-06-05 00:00:00,200.6
2019-06-06 00:00:00,189.32
2019-06-07 00:00:00,151.12
2019-06-08 00:00:00,76.68
2019-06-09 00:00:00,84.8
2019-06-10 00:00:00,206.56
2019-06-11 00:00:00,204.6
2019-06-12 00:00:00,172.76
2019-06-13 00:00:00,199.16
2019-06-14 00:00:00,161.08
2019-06-15 00:00:00,94.52
2019-06-16 00:00:00,110.24
2019-06-17 00:00:00,154.76
2019-06-18 00:00:00,174.16
2019-06-19 00:00:00,191.68
2019-06-20 00:00:00,187.6
2019-06-21 00:00:00,150
2019-06-22 00:00:00,90.68
2019-06-23 00:00:00,94.48
2019-06-24 00:00:00,93.76
2019-06-25 00:00:00,110.72
2019-06-26 00:00:00,163.04
2019-06-27 00:00:00,180
2019-06-28 00:00:00,149.72
2019-06-29 00:00:00,81.36
2019-06-30 00:00:00,85.24
2019-07-01 00:00:00,175.88
2019-07-02 00:00:00,63.68
2019-07-04 00:00:00,87.12
2019-07-05 00:00:00,150.72
2019-07-06 00:00:00,80
2019-07-07 00:00:00,84.16
2019-07-08 00:00:00,42.24
2019-07-09 00:00:00,80.8
2019-07-10 00:00:00,159.68
2019-07-11 00:00:00,191.44
2019-07-12 00:00:00,163.04
2019-07-13 00:00:00,89.6
2019-07-14 00:00:00,109.76
2019-07-15 00:00:00,153.2
2019-07-16 00:00:00,163.84
2019-07-17 00:00:00,161.84
2019-07-18 00:00:00,158.32
2019-07-19 00:00:00,135.96
2019-07-20 00:00:00,94.04
2019-07-21 00:00:00,92.48
2019-07-22 00:00:00,168.28
2019-07-23 00:00:00,172.84
2019-07-24 00:00:00,175.96
2019-07-25 00:00:00,185.2
2019-07-26 00:00:00,136.2
2019-07-27 00:00:00,150.28
2019-07-28 00:00:00,169.56
2019-07-29 00:00:00,233
2019-07-30 00:00:00,216.52
2019-07-31 00:00:00,159.56
2019-08-01 00:00:00,200.92
2019-08-02 00:00:00,158.72
2019-08-03 00:00:00,88.68
2019-08-04 00:00:00,93.76
2019-08-05 00:00:00,179.4
2019-08-06 00:00:00,200.72
2019-08-07 00:00:00,174
2019-08-08 00:00:00,217.36
2019-08-09 00:00:00,180.56
2019-08-10 00:00:00,110.8
2019-08-11 00:00:00,124.32
2019-08-12 00:00:00,171.68
2019-08-13 00:00:00,234.28
2019-08-14 00:00:00,191.84
2019-08-15 00:00:00,224.28
2019-08-16 00:00:00,163.32
2019-08-17 00:00:00,102.28
2019-08-18 00:00:00,104.72
2019-08-19 00:00:00,157.4
2019-08-20 00:00:00,164.2
2019-08-21 00:00:00,172.56
2019-08-22 00:00:00,178.12
2019-08-23 00:00:00,147.76
2019-08-24 00:00:00,94.36
2019-08-25 00:00:00,87.64
2019-08-26 00:00:00,79.16
2019-08-27 00:00:00,137.44
2019-08-28 00:00:00,157.72
2019-08-29 00:00:00,143
2019-08-30 00:00:00,124.76
2019-08-31 00:00:00,94.04
2019-09-01 00:00:00,95.36
2019-09-02 00:00:00,159.64
2019-09-03 00:00:00,181.44
2019-09-04 00:00:00,213.4
2019-09-05 00:00:00,213.08
2019-09-06 00:00:00,171.64
2019-09-07 00:00:00,102.68
2019-09-08 00:00:00,119.28
2019-09-09 00:00:00,176.88
2019-09-10 00:00:00,202.52
2019-09-11 00:00:00,209.2
2019-09-12 00:00:00,193.28
2019-09-13 00:00:00,156.88
2019-09-14 00:00:00,113.64
2019-09-15 00:00:00,107.92
2019-09-16 00:00:00,184.92
2019-09-17 00:00:00,234.6
2019-09-18 00:00:00,211.04
2019-09-19 00:00:00,207.2
2019-09-20 00:00:00,169.16
2019-09-21 00:00:00,71.68
2019-09-22 00:00:00,101
2019-09-23 00:00:00,158.76
2019-09-24 00:00:00,182.04
2019-09-25 00:00:00,199.16
2019-09-26 00:00:00,199.04
2019-09-27 00:00:00,147.28
2019-09-28 00:00:00,106.08
2019-09-29 00:00:00,103.76
2019-09-30 00:00:00,181.8
2019-10-01 00:00:00,216.68
2019-10-02 00:00:00,200.44
2019-10-03 00:00:00,208.6
2019-10-04 00:00:00,168.2
2019-10-05 00:00:00,108
2019-10-06 00:00:00,128.04
2019-10-07 00:00:00,204.84
2019-10-08 00:00:00,212.64
2019-10-09 00:00:00,213
2019-10-10 00:00:00,216.32
2019-10-11 00:00:00,182.32
2019-10-12 00:00:00,113.92
2019-10-13 00:00:00,117.76
2019-10-14 00:00:00,192.96
2019-10-15 00:00:00,223.92
2019-10-16 00:00:00,195.64
2019-10-17 00:00:00,217.48
2019-10-18 00:00:00,163.92
2019-10-19 00:00:00,109.28
2019-10-20 00:00:00,114.32
2019-10-21 00:00:00,200.92
2019-10-22 00:00:00,215.32
2019-10-23 00:00:00,199.52
2019-10-24 00:00:00,228.56
2019-10-25 00:00:00,175.64
2019-10-26 00:00:00,107.48
2019-10-27 00:00:00,107.92
2019-10-28 00:00:00,165.32
2019-10-29 00:00:00,197.56
2019-10-30 00:00:00,201.6
2019-10-31 00:00:00,203.52
2019-11-01 00:00:00,173.72
2019-11-02 00:00:00,103.84
2019-11-03 00:00:00,120.4
2019-11-04 00:00:00,216.68
2019-11-05 00:00:00,197.84
2019-11-06 00:00:00,233.84
2019-11-07 00:00:00,216.32
2019-11-08 00:00:00,186.16
2019-11-09 00:00:00,113.24
2019-11-10 00:00:00,113.28
2019-11-11 00:00:00,169
2019-11-12 00:00:00,171.56
2019-11-13 00:00:00,179.76
2019-11-14 00:00:00,186.64
2019-11-15 00:00:00,180.36
2019-11-16 00:00:00,97.72
2019-11-17 00:00:00,124.4
2019-11-18 00:00:00,189.72
2019-11-19 00:00:00,228.96
2019-11-20 00:00:00,200.32
2019-11-21 00:00:00,205.36
2019-11-22 00:00:00,164.52
2019-11-23 00:00:00,105.56
2019-11-24 00:00:00,97.76
2019-11-25 00:00:00,185.92
2019-11-26 00:00:00,215.96
2019-11-27 00:00:00,170.24
2019-11-28 00:00:00,170.4
2019-11-29 00:00:00,140.24
2019-11-30 00:00:00,89.68
2019-12-01 00:00:00,140.96
2019-12-02 00:00:00,202.76
2019-12-03 00:00:00,180.92
2019-12-04 00:00:00,188.92
2019-12-05 00:00:00,220.32
2019-12-06 00:00:00,169.24
2019-12-07 00:00:00,92.12
2019-12-08 00:00:00,97.24
2019-12-09 00:00:00,163.44
2019-12-10 00:00:00,201.2
2019-12-11 00:00:00,190.6
2019-12-12 00:00:00,209.44
2019-12-13 00:00:00,161.64
2019-12-14 00:00:00,98.48
2019-12-15 00:00:00,103.88
2019-12-16 00:00:00,146.24
2019-12-17 00:00:00,161.44
2019-12-18 00:00:00,166.16
2019-12-19 00:00:00,142.64
2019-12-20 00:00:00,119.2
2019-12-21 00:00:00,76.44
2019-12-22 00:00:00,82.36
2019-12-23 00:00:00,129.84
2019-12-24 00:00:00,95.32
2019-12-25 00:00:00,78.64
2019-12-26 00:00:00,82.64
2019-12-27 00:00:00,81
2019-12-28 00:00:00,86.56
2019-12-29 00:00:00,90.64
2019-12-30 00:00:00,72.96
2019-12-31 00:00:00,83.24
2020-01-01 00:00:00,79.16
2020-01-02 00:00:00,155.32
2020-01-03 00:00:00,144.24
2020-01-04 00:00:00,82.76
2020-01-05 00:00:00,82.64
2020-01-06 00:00:00,187.28
2020-01-07 00:00:00,216.32
2020-01-08 00:00:00,192.96
2020-01-09 00:00:00,204.84
2020-01-10 00:00:00,208.32
2020-01-11 00:00:00,118
2020-01-12 00:00:00,108.72
2020-01-13 00:00:00,193.48
2020-01-14 00:00:00,206.2
2020-01-15 00:00:00,174.88
2020-01-16 00:00:00,187.88
2020-01-17 00:00:00,195.6
2020-01-18 00:00:00,105.52
2020-01-19 00:00:00,115.28
2020-01-20 00:00:00,191.92
2020-01-21 00:00:00,194
2020-01-22 00:00:00,185.4
2020-01-23 00:00:00,191.92
2020-01-24 00:00:00,178.68
2020-01-25 00:00:00,112.88
2020-01-26 00:00:00,117.04
2020-01-27 00:00:00,203.6
2020-01-28 00:00:00,194.92
2020-01-29 00:00:00,219.48
2020-01-30 00:00:00,191.24
2020-01-31 00:00:00,163.64
2020-02-01 00:00:00,100.6
2020-02-02 00:00:00,93.36
2020-02-03 00:00:00,159.36
2020-02-04 00:00:00,182.76
2020-02-05 00:00:00,199.88
2020-02-06 00:00:00,251.2
2020-02-07 00:00:00,104.36
2020-02-08 00:00:00,123.52
2020-02-09 00:00:00,104.16
2020-02-10 00:00:00,172.44
2020-02-11 00:00:00,231.48
2020-02-12 00:00:00,212.84
2020-02-13 00:00:00,205.32
2020-02-14 00:00:00,157.72
2020-02-15 00:00:00,98.64
2020-02-16 00:00:00,91.16
2020-02-17 00:00:00,155.96
2020-02-18 00:00:00,161.12
2020-02-19 00:00:00,164.88
2020-02-20 00:00:00,148.56
2020-02-21 00:00:00,148.64
2020-02-22 00:00:00,113.56
2020-02-23 00:00:00,124.88
2020-02-24 00:00:00,143.44
2020-02-25 00:00:00,170.88
2020-02-26 00:00:00,158.76
2020-02-27 00:00:00,160.64
2020-02-28 00:00:00,155.8
2020-02-29 00:00:00,119.8
2020-03-01 00:00:00,105.16
2020-03-02 00:00:00,179.28
2020-03-03 00:00:00,202.16
2020-03-04 00:00:00,208.56
2020-03-05 00:00:00,180.4
2020-03-06 00:00:00,158.4
2020-03-07 00:00:00,92.2
2020-03-08 00:00:00,98
2020-03-09 00:00:00,139.16
2020-03-10 00:00:00,155.52
2020-03-11 00:00:00,177.16
2020-03-12 00:00:00,192.24
2020-03-13 00:00:00,141.88
2020-03-14 00:00:00,93.28
2020-03-15 00:00:00,93.2
2020-03-16 00:00:00,149.32
2020-03-17 00:00:00,190.72
2020-03-18 00:00:00,176.16
2020-03-19 00:00:00,169.96
2020-03-20 00:00:00,129.76
2020-03-21 00:00:00,105.72
2020-03-22 00:00:00,103.76
2020-03-23 00:00:00,119.6
2020-03-24 00:00:00,137.76
2020-03-25 00:00:00,147.08
2020-03-26 00:00:00,142.04
2020-03-27 00:00:00,126.88
2020-03-28 00:00:00,86
2020-03-29 00:00:00,82.08
2020-03-30 00:00:00,144.28
2020-03-31 00:00:00,155.96
2020-04-01 00:00:00,176.48
2020-04-02 00:00:00,155.4
2020-04-03 00:00:00,129.72
2020-04-04 00:00:00,72.44
2020-04-05 00:00:00,87.6
2020-04-06 00:00:00,147.52
2020-04-07 00:00:00,181.16
2020-04-08 00:00:00,171.88
2020-04-09 00:00:00,147.68
2020-04-10 00:00:00,68.6
2020-04-11 00:00:00,52.6
2020-04-12 00:00:00,60.16
2020-04-13 00:00:00,92.6
2020-04-14 00:00:00,116.08
2020-04-15 00:00:00,128.56
2020-04-16 00:00:00,157.2
2020-04-17 00:00:00,150.76
2020-04-18 00:00:00,83.8
2020-04-19 00:00:00,69.88
2020-04-20 00:00:00,146.76
2020-04-21 00:00:00,144.08
2020-04-22 00:00:00,148.6
2020-04-23 00:00:00,167.64
2020-04-24 00:00:00,132.84
2020-04-25 00:00:00,78.92
2020-04-26 00:00:00,69.56
2020-04-27 00:00:00,157.72
2020-04-28 00:00:00,156.64
2020-04-29 00:00:00,187.92
2020-04-30 00:00:00,147.96
2020-05-01 00:00:00,121.96
2020-05-02 00:00:00,72.4
2020-05-03 00:00:00,68.12
2020-05-04 00:00:00,129.32
2020-05-05 00:00:00,167.04
2020-05-06 00:00:00,155.84
2020-05-07 00:00:00,123.52
2020-05-08 00:00:00,62.04
2020-05-09 00:00:00,73.56
2020-05-10 00:00:00,65.96
2020-05-11 00:00:00,129.88
2020-05-12 00:00:00,133.28
2020-05-13 00:00:00,151.6
2020-05-14 00:00:00,180.24
2020-05-15 00:00:00,109.32
2020-05-16 00:00:00,61.36
2020-05-17 00:00:00,77.32
2020-05-18 00:00:00,178.44
2020-05-19 00:00:00,186.16
2020-05-20 00:00:00,136.36
2020-05-21 00:00:00,132.44
2020-05-22 00:00:00,111.36
2020-05-23 00:00:00,60.48
2020-05-24 00:00:00,69.72
2020-05-25 00:00:00,58.12
2020-05-26 00:00:00,131.4
2020-05-27 00:00:00,125.16
2020-05-28 00:00:00,128.96
2020-05-29 00:00:00,97.52
2020-05-30 00:00:00,59.44
2020-05-31 00:00:00,65.36
2020-06-01 00:00:00,136.24
2020-06-02 00:00:00,169.76
2020-06-03 00:00:00,166.24
2020-06-04 00:00:00,155.48
2020-06-05 00:00:00,117.88
2020-06-06 00:00:00,78.4
2020-06-07 00:00:00,82.96
2020-06-08 00:00:00,155.68
2020-06-09 00:00:00,178.88
2020-06-10 00:00:00,153.48
2020-06-11 00:00:00,141.68
2020-06-12 00:00:00,108.2
2020-06-13 00:00:00,69
2020-06-14 00:00:00,89.6
2020-06-15 00:00:00,152.12
2020-06-16 00:00:00,168.68
2020-06-17 00:00:00,159.2
2020-06-18 00:00:00,142.28
2020-06-19 00:00:00,107.32
2020-06-20 00:00:00,59.84
2020-06-21 00:00:00,68.04
2020-06-22 00:00:00,124.28
2020-06-23 00:00:00,166.88
2020-06-24 00:00:00,165.88
2020-06-25 00:00:00,64.6
2020-06-26 00:00:00,75.88
2020-06-27 00:00:00,76
2020-06-28 00:00:00,75.64
2020-06-29 00:00:00,131
2020-06-30 00:00:00,180.48
2020-07-01 00:00:00,163.12
2020-07-02 00:00:00,132.24
2020-07-03 00:00:00,116.12
2020-07-04 00:00:00,62.8
2020-07-05 00:00:00,63.24
2020-07-06 00:00:00,119.52
2020-07-07 00:00:00,125
2020-07-08 00:00:00,125.92
2020-07-09 00:00:00,127.84
2020-07-10 00:00:00,122.68
2020-07-13 00:00:00,127.88
2020-07-14 00:00:00,178
2020-07-15 00:00:00,171.48
2020-07-16 00:00:00,133.36
2020-07-17 00:00:00,109.88
2020-07-18 00:00:00,66.88
2020-07-19 00:00:00,63.68
2020-07-20 00:00:00,116.92
2020-07-21 00:00:00,129.96
2020-07-22 00:00:00,126.72
2020-07-23 00:00:00,133.76
2020-07-24 00:00:00,103.4
2020-07-25 00:00:00,66.88
2020-07-26 00:00:00,74.28
2020-07-27 00:00:00,128.48
2020-07-28 00:00:00,127.04
2020-07-29 00:00:00,141.04
2020-07-30 00:00:00,149.04
2020-07-31 00:00:00,114.32
2020-08-01 00:00:00,74.32
2020-08-02 00:00:00,67.68
2020-08-03 00:00:00,117.88
2020-08-04 00:00:00,166.52
2020-08-05 00:00:00,161.44
2020-08-06 00:00:00,160.36
2020-08-07 00:00:00,125.52
2020-08-08 00:00:00,77.04
2020-08-09 00:00:00,90.76
2020-08-10 00:00:00,133.92
2020-08-11 00:00:00,180.28
2020-08-12 00:00:00,150.12
2020-08-13 00:00:00,146.76
2020-08-14 00:00:00,129.24
2020-08-15 00:00:00,76.2
2020-08-16 00:00:00,75.48
2020-08-17 00:00:00,134.2
2020-08-18 00:00:00,126.2
2020-08-19 00:00:00,149.8
2020-08-20 00:00:00,181.84
2020-08-21 00:00:00,113.92
2020-08-22 00:00:00,69.68
2020-08-23 00:00:00,80.24
2020-08-24 00:00:00,120.48
2020-08-25 00:00:00,148.32
2020-08-26 00:00:00,124.4
2020-08-27 00:00:00,135.76
2020-08-28 00:00:00,116.32
2020-08-29 00:00:00,71.84
2020-08-30 00:00:00,74.28
2020-08-31 00:00:00,101.92
2020-09-01 00:00:00,112.32
2020-09-02 00:00:00,118.2
2020-09-03 00:00:00,116.88
2020-09-04 00:00:00,103.4
2020-09-05 00:00:00,70.96
2020-09-06 00:00:00,78.64
2020-09-07 00:00:00,167.36
2020-09-08 00:00:00,168.64
2020-09-09 00:00:00,158.04
2020-09-10 00:00:00,154.04
2020-09-11 00:00:00,121.24
2020-09-12 00:00:00,75.68
2020-09-13 00:00:00,70.8
2020-09-14 00:00:00,122.32
2020-09-15 00:00:00,154.6
2020-09-16 00:00:00,180.48
2020-09-17 00:00:00,152.44
2020-09-18 00:00:00,129.64
2020-09-19 00:00:00,68.28
2020-09-20 00:00:00,71.08
2020-09-21 00:00:00,151.4
2020-09-22 00:00:00,169.76
2020-09-23 00:00:00,142.92
2020-09-24 00:00:00,148.16
2020-09-25 00:00:00,147.68
2020-09-26 00:00:00,70.4
2020-09-27 00:00:00,72.08
2020-09-28 00:00:00,146.6
2020-09-29 00:00:00,146.6
2020-09-30 00:00:00,172.6
2020-10-01 00:00:00,179.4
2020-10-02 00:00:00,118.2
2020-10-03 00:00:00,76
2020-10-04 00:00:00,84.68
2020-10-05 00:00:00,133.04
2020-10-06 00:00:00,203.44
2020-10-07 00:00:00,150.92
2020-10-08 00:00:00,135.24
2020-10-09 00:00:00,110.72
2020-10-10 00:00:00,96
2020-10-11 00:00:00,85.32
2020-10-12 00:00:00,116.52
2020-10-13 00:00:00,142.88
2020-10-14 00:00:00,144.4
2020-10-15 00:00:00,149.84
2020-10-16 00:00:00,129.6
2020-10-17 00:00:00,88.36
2020-10-18 00:00:00,85.2
2020-10-19 00:00:00,136.12
2020-10-20 00:00:00,157.2
2020-10-21 00:00:00,138.8
2020-10-22 00:00:00,126.76
2020-10-23 00:00:00,132.32
2020-10-24 00:00:00,85
2020-10-25 00:00:00,81.84
2020-10-26 00:00:00,107.52
2020-10-27 00:00:00,165.32
2020-10-28 00:00:00,135.08
2020-10-29 00:00:00,150.72
2020-10-30 00:00:00,133.04
2020-10-31 00:00:00,100.88
2020-11-01 00:00:00,106.8
2020-11-02 00:00:00,123.72
2020-11-03 00:00:00,135.56
2020-11-04 00:00:00,161.76
2020-11-05 00:00:00,193.2
2020-11-06 00:00:00,110.08
2020-11-07 00:00:00,69.32
2020-11-08 00:00:00,73.72
2020-11-09 00:00:00,122.16
2020-11-10 00:00:00,150.68
2020-11-11 00:00:00,156.36
2020-11-12 00:00:00,111.12
2020-11-13 00:00:00,105
2020-11-14 00:00:00,73.88
2020-11-15 00:00:00,71.4
2020-11-16 00:00:00,137.72
2020-11-17 00:00:00,167.24
2020-11-18 00:00:00,179.12
2020-11-19 00:00:00,170.6
2020-11-20 00:00:00,130.64
2020-11-21 00:00:00,65.48
2020-11-22 00:00:00,65.8
2020-11-23 00:00:00,116.96
2020-11-24 00:00:00,121.28
2020-11-25 00:00:00,110.64
2020-11-26 00:00:00,129.44
2020-11-27 00:00:00,99.8
2020-11-28 00:00:00,79.44
2020-11-29 00:00:00,96
2020-11-30 00:00:00,155.08
2020-12-01 00:00:00,144.44
2020-12-02 00:00:00,147.32
2020-12-03 00:00:00,168.8
2020-12-04 00:00:00,124.24
2020-12-05 00:00:00,77.32
2020-12-06 00:00:00,86.76
2020-12-07 00:00:00,146.76
2020-12-08 00:00:00,169.52
2020-12-09 00:00:00,164.16
2020-12-10 00:00:00,156.76
2020-12-11 00:00:00,108.52
2020-12-12 00:00:00,70.24
2020-12-13 00:00:00,76.64
2020-12-14 00:00:00,123.76
2020-12-15 00:00:00,139.92
2020-12-16 00:00:00,130.4
2020-12-17 00:00:00,123.12
2020-12-18 00:00:00,107.52
2020-12-19 00:00:00,78.52
2020-12-20 00:00:00,85.72
2020-12-21 00:00:00,99.28
2020-12-22 00:00:00,100.84
2020-12-23 00:00:00,93.44
2020-12-24 00:00:00,73.48
2020-12-25 00:00:00,76.16
2020-12-26 00:00:00,76.52
2020-12-27 00:00:00,88.4
2020-12-28 00:00:00,68.68
2020-12-29 00:00:00,75.92
2020-12-30 00:00:00,82.52
2020-12-31 00:00:00,78.8
2021-01-01 00:00:00,75
2021-01-02 00:00:00,77.16
2021-01-03 00:00:00,80.64
2021-01-04 00:00:00,139.88
2021-01-05 00:00:00,156.96
2021-01-06 00:00:00,141.12
2021-01-07 00:00:00,136.96
2021-01-08 00:00:00,119.68
2021-01-09 00:00:00,119.96
2021-01-10 00:00:00,85.4
2021-01-11 00:00:00,146.96
2021-01-12 00:00:00,174.68
2021-01-13 00:00:00,180.56
2021-01-14 00:00:00,151.88
2021-01-15 00:00:00,123.04
2021-01-16 00:00:00,75.88
2021-01-17 00:00:00,80.48
2021-01-18 00:00:00,119.48
2021-01-19 00:00:00,144.2
2021-01-20 00:00:00,137.76
2021-01-21 00:00:00,142.4
2021-01-22 00:00:00,118.2
2021-01-23 00:00:00,92.6
2021-01-24 00:00:00,93.76
2021-01-25 00:00:00,120.8
2021-01-26 00:00:00,102.96
2021-01-27 00:00:00,79.4
2021-01-28 00:00:00,157.24
2021-01-29 00:00:00,131.24
2021-01-30 00:00:00,77.12
2021-01-31 00:00:00,80.2
2021-02-01 00:00:00,129.8
2021-02-02 00:00:00,190
2021-02-03 00:00:00,151.68
2021-02-04 00:00:00,190.8
2021-02-05 00:00:00,152.04
2021-02-06 00:00:00,92.04
2021-02-07 00:00:00,92.52
2021-02-08 00:00:00,138.12
2021-02-09 00:00:00,149.52
2021-02-10 00:00:00,166.32
2021-02-11 00:00:00,156.56
2021-02-12 00:00:00,122.12
2021-02-13 00:00:00,77.32
2021-02-14 00:00:00,73.64
2021-02-15 00:00:00,130.6
2021-02-16 00:00:00,169.52
2021-02-17 00:00:00,191.52
2021-02-18 00:00:00,169.2
2021-02-19 00:00:00,127.48
2021-02-20 00:00:00,73.04
2021-02-21 00:00:00,100.44
2021-02-22 00:00:00,159.92
2021-02-23 00:00:00,188.04
2021-02-24 00:00:00,166.16
2021-02-25 00:00:00,182.36
2021-02-26 00:00:00,122.6
2021-02-27 00:00:00,77.12
2021-02-28 00:00:00,77.12
2021-03-01 00:00:00,147.52
2021-03-02 00:00:00,183.8
2021-03-03 00:00:00,149.96
2021-03-04 00:00:00,166.96
2021-03-05 00:00:00,137.08
2021-03-06 00:00:00,78.44
2021-03-07 00:00:00,87.16
2021-03-08 00:00:00,135.2
2021-03-09 00:00:00,179.36
2021-03-10 00:00:00,151.16
2021-03-11 00:00:00,131.84
2021-03-12 00:00:00,131.24
2021-03-13 00:00:00,95.48
2021-03-14 00:00:00,94.24
2021-03-15 00:00:00,153.28
2021-03-16 00:00:00,180.88
2021-03-17 00:00:00,148.72
2021-03-18 00:00:00,165.96
2021-03-19 00:00:00,135.88
2021-03-20 00:00:00,74.04
2021-03-21 00:00:00,94.12
2021-03-22 00:00:00,134.84
2021-03-23 00:00:00,153.24
2021-03-24 00:00:00,180.72
2021-03-25 00:00:00,132.24
2021-03-26 00:00:00,71.44
2021-03-29 00:00:00,104.56
2021-03-30 00:00:00,161.16
2021-03-31 00:00:00,157.6
2021-04-01 00:00:00,144.52
2021-04-02 00:00:00,49.92
2021-04-03 00:00:00,40.24
2021-04-04 00:00:00,78.56
2021-04-05 00:00:00,135.08
2021-04-06 00:00:00,161.24
2021-04-07 00:00:00,141.64
2021-04-08 00:00:00,131
2021-04-09 00:00:00,111.76
2021-04-10 00:00:00,67.96
2021-04-11 00:00:00,77.64
2021-04-12 00:00:00,123.68
2021-04-13 00:00:00,146.88
2021-04-14 00:00:00,128.04
2021-04-15 00:00:00,157.88
2021-04-16 00:00:00,127.04
2021-04-17 00:00:00,81.08
2021-04-18 00:00:00,99.28
2021-04-19 00:00:00,124
2021-04-20 00:00:00,139.28
2021-04-21 00:00:00,142.64
2021-04-22 00:00:00,142.56
2021-04-23 00:00:00,142.12
2021-04-24 00:00:00,92.28
2021-04-25 00:00:00,107
2021-04-26 00:00:00,152.32
2021-04-27 00:00:00,162.64
2021-04-28 00:00:00,179.76
2021-04-29 00:00:00,185.08
2021-04-30 00:00:00,127.6
2021-05-01 00:00:00,57.6
2021-05-02 00:00:00,67.28
2021-05-03 00:00:00,58.12
2021-05-04 00:00:00,128.4
2021-05-05 00:00:00,148.96
2021-05-06 00:00:00,126.04
2021-05-07 00:00:00,106.64
2021-05-08 00:00:00,66.76
2021-05-09 00:00:00,61.08
2021-05-10 00:00:00,132.16
2021-05-11 00:00:00,169.08
2021-05-12 00:00:00,195.24
2021-05-13 00:00:00,172.2
2021-05-14 00:00:00,117.04
2021-05-15 00:00:00,70.36
2021-05-16 00:00:00,81.24
2021-05-17 00:00:00,139.88
2021-05-18 00:00:00,158.56
2021-05-19 00:00:00,140.44
2021-05-20 00:00:00,168.72
2021-05-21 00:00:00,107.68
2021-05-22 00:00:00,62.28
2021-05-23 00:00:00,66.48
2021-05-24 00:00:00,114.84
2021-05-25 00:00:00,151.72
2021-05-26 00:00:00,160.2
2021-05-27 00:00:00,138.4
2021-05-28 00:00:00,96.88
2021-05-29 00:00:00,69.44
2021-05-30 00:00:00,77.24
2021-05-31 00:00:00,62.96
2021-06-01 00:00:00,153.48
