Date,IVM2 Bosch Machine,DC8 C Block Basement,DC97 C Block Canteen,DC684 Topicals,DC247 CT Liquid Inh,Archive Store,C Block T15 DC124,C Block T5 DC22A,C Block T6 DC22B,C Block T16 DC150,E Block,Incoming Supply TX1 Hourly,H Block T2 DC43B,J Block T11 DC62,DC60 Stiefel,Cool Twr T17 DC156,K Block T10 DC70D,K Block T12 DC86,K Block T7 DC70A,K Block T8 DC70B,K Block T9 DC70C,L Block T13,M Block,Site Incomer,L Block Steam,IVM1 DC146,DC155 Basement,DC141 Basement,IVM2 DC940,Manor House DC761,Indigo Chiller 1,Indigo Chiller 2,43-24 Comp 3 H Blk Hourly,Air Compressor 2,Air Compressor 1,DC27-32 SSC Elec,DC3 SPS Packing Elec,O Block Elec Meter,LDT DC2 Elec,43-21 DC69 Workshop Hourly,43-27 DC29 D Blk Base Hourly,DC1 Basement,DC279 Liq Inh HVAC,DC14 Liquid Inh,43-19 Chiller 4 Sec A Hourly,43-17 Chiller 4 Sec B Hourly,43-20 Chiller 5 Sec A Hourly,IVM1 DC145,DC139 Hourly ElecUse,DC10 Elec Hour Usag,DC818 Elec Hour Usag,DC240 Electric Meter,DC819 Elec Hour Usag,DC565 Elec Meter,Chiller 1 Hourly Use,Chiller 2 Hourly Use,Chiller 3 Hourly Use,43-3 CHW PwrPact Hourly,43-5 Indigo Chiller 1 Hourly,43-28 Chiller 2,DC140 Hourly ElecUse,DC147 WFI,PurWatDistSkid Elec,PurWatGenSkid Elec,K2A Glatt Ref 2 Elec,K2A Glatt Ref 1 Elec,CHP No1 kWHr Meter,CHP No2 kWHr Meter,Power Island Parasitic Meter,LV Swbrd Daily Meter
2022-06-07 00:00:00,608,1905,1582,508.2613095,376.2587644,191,8680.783929,7510.341071,3870.028266,6258.025595,2765,7068,11300,3732,1798,2560,735,5918,3773,3620,3931,4371,245.0589604,22044.07435,1440,747,871,2771,1910,86,198,12,1871,1034.900754,1479.401893,235,1329,200,637,545,223,283,245,842,309,1875,2036,2179,1748,1000,474,841,61,350,1061,464,817,1182,1020,1112,716,1735,230,140,81,3,24420,26290,1342,1531
2022-06-08 00:00:00,601,1917,1552,508.2613095,376.2587644,173,8680.783929,7510.341071,3870.028266,6258.025595,2773,7754,10350,3762,1817,2514,849,6166,3784,3857,4000,4372,245.0589604,22044.07435,1180,651,837,2759,1843,82,184,12,1799,1034.900754,1479.401893,262,1244,197,636,575,242,310,246,896,299,1977,2050,2154,1652,993,466,802,63,574,1046,706,933,1292,1188,1316,726,1727,230,141,121,73,25130,27340,1336.8,1560
2022-06-09 00:00:00,573,1938,1438,508.2613095,376.2587644,161,8680.783929,7510.341071,3870.028266,6258.025595,2794,7998,11540,3740,1854,2488,963,6108,3840,3994,3970,4282,245.0589604,22044.07435,1020,285,884,2787,1763,78,186,12,1746,1034.900754,1479.401893,240,1257,179,639,570,231,306,246,881,379,2082,2132,2225,1657,986,466,848,63,687,799,1127,1021,1378,1364,1385,760,1745,235,138,302,10,24510,26460,1336,1586
2022-06-10 00:00:00,620,1971,1616,508.2613095,376.2587644,147,8680.783929,7510.341071,3870.028266,6258.025595,2827,7918,11400,3670,1886,2447,951,5893,3998,4560,3716,4395,245.0589604,22044.07435,1280,283,907,2808,1864,76,228,12,1717,1034.900754,1479.401893,256,1267,163,638,544,234,272,257,778,366,2186,2128,2298,1668,1016,488,847,66,390,1299,1103,908,1384,1468,1374,757,1811,245,148,269,3,24970,27400,1353.2,1651
2022-06-11 00:00:00,608,1843,547,508.2613095,376.2587644,138,8680.783929,7510.341071,3870.028266,6258.025595,2299,6724,7970,3445,1726,2361,667,4628,3440,3698,2285,3475,245.0589604,22044.07435,1620,268,779,2601,1759,59,162,12,4,1034.900754,1479.401893,237,1068,150,531,345,141,192,244,442,40,2082,1742,2116,1551,913,467,776,59,273,889,787,507,1220,1022,919,629,1624,235,138,7,3,25010,27590,1318.4,1492
2022-06-12 00:00:00,609,1775,576,508.2613095,376.2587644,153,8680.783929,7510.341071,3870.028266,6258.025595,2345,6390,7990,3576,1693,2368,664,4794,3568,3456,2420,3565,245.0589604,22044.07435,1000,283,780,2609,1757,61,186,12,182,1034.900754,1479.401893,261,993,153,530,318,142,200,243,453,31,1851,1667,2141,1515,905,466,790,58,245,719,686,486,1195,903,764,627,1639,229,143,7,4,24930,27500,1330.8,1478
2022-06-13 00:00:00,656,1948,1469,508.2613095,376.2587644,204,8680.783929,7510.341071,3870.028266,6258.025595,2723,7066,9370,3817,1782,2515,845,6043,3661,3483,3516,4421,245.0589604,22044.07435,1640,199,856,2849,1804,75,162,12,1527,1034.900754,1479.401893,251,1285,210,634,515,245,341,244,557,92,1903,1836,2188,1649,992,473,819,61,662,651,722,475,1284,1013,894,730,1733,230,141,209,3,24950,27570,1322.4,1534
2022-06-14 00:00:00,746,2026,1558,508.2613095,376.2587644,179,8680.783929,7510.341071,3870.028266,6258.025595,2810,7418,10460,3952,1925,2626,974,6449,3890,3813,3673,4518,245.0589604,22044.07435,1180,136,957,3094,1925,98,186,12,1795,1034.900754,1479.401893,247,1305,194,667,557,249,354,254,575,231,1889,1994,2252,1632,1014,490,832,65,636,753,880,596,1345,1245,1183,741,1827,241,150,249,45,24940,27040,1334.4,1610
2022-06-15 00:00:00,570,1964,1564,508.2613095,376.2587644,184,8680.783929,7510.341071,3870.028266,6258.025595,2847,7856,12080,3628,1816,2614,664,5769,3802,4142,4043,4505,245.0589604,22044.07435,1480,120,953,3113,1820,91,332,12,1581,1034.900754,1479.401893,238,1332,231,638,591,233,311,244,759,471,1980,2212,1536,1503,983,460,839,64,557,901,1116,977,1443,1465,1588,699,1755,230,140,7,3,24920,27200,1357.6,1603
2022-06-16 00:00:00,721,1950,1460,508.2613095,376.2587644,153,8680.783929,7510.341071,3870.028266,6258.025595,2839,8384,11910,3389,1783,2458,937,6022,3836,4918,4372,4555,245.0589604,22044.07435,1520,121,867,3040,1806,83,454,12,1533,1034.900754,1479.401893,251,1286,209,637,594,262,282,245,848,730,2032,2590,1543,1528,1009,459,807,67,564,1510,1270,1386,1577,1789,1938,715,1750,223,139,177,118,24890,22000,1314,1716
2022-06-17 00:00:00,631,2073,1556,508.2613095,376.2587644,148,8680.783929,7510.341071,3870.028266,6258.025595,2831,8906,11860,3538,1827,2550,835,5717,3932,5553,4117,4567,245.0589604,22044.07435,1240,125,867,2868,1792,73,410,12,4,1034.900754,1479.401893,263,1303,180,639,561,267,278,256,788,1073,2102,3107,1953,1684,1029,480,855,69,336,1545,1789,1434,1586,2324,1264,697,1847,227,145,122,47,24970,26200,1364.4,1598
2022-06-18 00:00:00,573,1821,565,508.2613095,376.2587644,136,8680.783929,7510.341071,3870.028266,6258.025595,2227,7580,7880,3103,1716,2421,650,3975,3386,3313,2311,3409,245.0589604,22044.07435,1840,120,760,2444,1592,63,156,12,492,1034.900754,1479.401893,241,1064,133,537,411,162,202,244,566,310,2112,2098,1828,1620,900,458,743,60,237,692,579,493,1478,1646,8,610,1697,218,139,7,3,24900,27530,1324.8,1410
2022-06-19 00:00:00,572,1810,615,508.2613095,376.2587644,160,8680.783929,7510.341071,3870.028266,6258.025595,2336,7580,8030,3310,1704,2418,650,4061,3535,3404,2345,3434,245.0589604,22044.07435,920,121,776,2533,1621,62,196,12,9,1034.900754,1479.401893,298,991,134,522,415,160,186,244,501,320,2049,2055,1870,1579,878,459,741,62,245,723,637,557,1425,1655,9,611,1712,217,139,6,4,24940,27550,1323.2,1426
2022-06-20 00:00:00,599,1996,1628,508.2613095,376.2587644,204,8680.783929,7510.341071,3870.028266,6258.025595,2836,8816,10230,3701,1918,2616,763,5856,3956,4060,4019,4560,245.0589604,22044.07435,860,68,985,2891,1813,85,296,12,675,1034.900754,1479.401893,248,1341,217,654,585,245,282,254,886,874,1990,2985,2080,1756,1002,497,852,66,472,868,1001,893,1536,2413,65,690,1835,226,145,24,21,24940,27360,1358,1587
2022-06-21 00:00:00,608,1974,1492,508.2613095,376.2587644,161,8680.783929,7510.341071,3870.028266,6258.025595,2779,8236,10290,3534,1831,2488,849,6003,3904,4879,4197,4335,245.0589604,22044.07435,4229.118151,650.2368923,926,2723,1772,86,318,12,1238,1034.900754,1479.401893,254,1282,208,628,612,274,295,246,833,723,2056,2657,1989,1669,975,466,895,66,480,1291,1493,1192,1511,1758,1643,699,1708,217,139,144,118,24970,27370,1367.2,1638
2022-06-22 00:00:00,742,1985,1537,508.2613095,376.2587644,174,8680.783929,7510.341071,3870.028266,6258.025595,2810,8736,14140,3542,1765,2588,714,5999,3915,6015,4497,4582,245.0589604,22044.07435,580,650.2368923,851,2919,1783,83,508,12,2224,1034.900754,1479.401893,254,1287,221,638,605,329,310,245,821,975,2139,3070,2099,1600,1002,458,1033,66,368,1790,2142,1363,1553,2054,2330,717,1737,216,138,67,4,24980,27170,1382.8,1671
2022-06-23 00:00:00,631,1978,1455,508.2613095,376.2587644,164,8680.783929,7510.341071,3870.028266,6258.025595,2850,8608,13230,3429,1756,2613,665,5871,3870,5853,4711,4763,245.0589604,22044.07435,1960,59,835,3101,1767,69,672,12,2228,1034.900754,1479.401893,260,1230,216,613,596,306,251,246,822,987,2138,3083,2090,1515,1013,462,1031,70,339,1666,2101,1646,1508,1969,2448,705,1740,217,148,7,3,24930,27000,1396.8,1568
2022-06-24 00:00:00,597,1947,1392,508.2613095,376.2587644,170,8680.783929,7510.341071,3870.028266,6258.025595,2745,8416,13870,3485,1750,2571,727,5413,3848,5770,4511,4553,245.0589604,22044.07435,1660,140,875,2879,1699,66,520,12,1353,1034.900754,1479.401893,275,1240,178,593,552,298,238,249,722,1112,2093,3076,1998,1623,999,457,900,69,290,1523,2153,1791,1481,1960,2323,674,1685,224,145,36,33,24960,27450,1372.8,1597
2022-06-25 00:00:00,595,1914,541,508.2613095,376.2587644,130,8680.783929,7510.341071,3870.028266,6258.025595,2295,6956,9260,3159,1793,2405,685,4121,3564,4209,2711,3665,245.0589604,22044.07435,1940,128,777,2736,1657,64,234,12,1703.464471,1034.900754,1479.401893,245,1102,142,542,375,177,217,260,489,226,2192,1933,1835,1652,904,475,485,66,228,903,1199,917,1291,1177,1233,648,1736,232,150,7,4,24900,27480,1346.8,1474
2022-06-26 00:00:00,573,1789,560,508.2613095,376.2587644,147,8680.783929,7510.341071,3870.028266,6258.025595,2201,6582,8520,3054,1705,2415,650,3893,3542,3776,2479,3558,245.0589604,22044.07435,1060,120,819,2812,1588,58,226,12,87,1034.900754,1479.401893,221,937,139,506,370,167,215,245,477,154,2036,1854,1728,1620,848,453,740,64,229,846,939,605,1229,1048,1074,619,1669,217,145,7,3,24930,27550,1344.8,1425
2022-06-27 00:00:00,581,1952,1506,508.2613095,376.2587644,138,8680.783929,7510.341071,3870.028266,6258.025595,2643,7294,10430,3397,1752,2556,881,5276,3713,3837,3597,4375,245.0589604,22044.07435,1740,128,812,3045,1770,65,204,12,1533,1034.900754,1479.401893,243,1248,176,601,549,245,296,246,680,314,2150,2015,1998,1666,1308,780,822,65,350,907,1004,669,1262,1113,1275,684,1709,217,148,112,4,24950,27590,1331.2,1571
2022-06-28 00:00:00,682,2002,1467,508.2613095,376.2587644,161,8680.783929,7510.341071,3870.028266,6258.025595,2692,7434,11480,3673,1819,2688,1033,6025,3933,4017,4110,4538,245.0589604,22044.07435,1780,136,847,3247,1858,67,212,12,2216,1034.900754,1479.401893,250,1165,194,622,543,266,304,255,861,387,2128,2096,2097,1750,1176,636,881,65,526,862,1191,905,1301,1179,1338,712,1795,226,151,123,39,24950,27550,1355.2,1614
2022-06-29 00:00:00,595,2035,1648,508.2613095,376.2587644,163,8680.783929,7510.341071,3870.028266,6258.025595,2771,7812,11770,3472,1850,2560,1082,6329,4040,4561,4536,4520,245.0589604,22044.07435,1300,137,943,3215,1870,75,224,10,2204,1034.900754,1479.401893,250,1191,197,627,544,321,278,256,850,499,2120,2193,2123,1905,1042,495,868,64,694,977,1596,1270,1480,1403,1627,716,1820,226,154,53,146,24900,27470,1325.2,1642
2022-06-30 00:00:00,634,1983,1445,508.2613095,376.2587644,164,8680.783929,7510.341071,3870.028266,6258.025595,2797,8034,12130,3453,1917,2544,1112,6306,4069,4342,4224,4314,245.0589604,22044.07435,1840,144,920,3230,1863,72,234,12,2235,1034.900754,1479.401893,243,1251,175,632,558,283,290,256,900,439,2158,2170,2099,1828,1035,492,872,66,614,922,1432,1102,1571,1477,1734,697,1820,225,149,140,101,24880,25720,1312,1736
2022-07-01 00:00:00,647,2055,1463,508.2613095,376.2587644,160,8680.783929,7510.341071,3870.028266,6258.025595,2681,7548,11590,3547,1861,1986,1024,5780,4007,4220,3795,4300,245.0589604,22044.07435,1320,169,884,3083,1827,73,194,12,1746,1034.900754,1479.401893,245,1133,197,601,532,256,274,256,837,334,2181,2104,2076,1584,1022,494,850,64,416,994,1257,874,1378,1266,1440,698,1784,266,153,105,5,11590,13040,768,1545
2022-07-02 00:00:00,569,1797,602,508.2613095,376.2587644,138,8680.783929,7510.341071,3870.028266,6258.025595,2179,6902,8750,2989,1753,1313,902,4268,3506,3762,2441,3343,245.0589604,22044.07435,1800,144,772,2566,1600,61,174,12,1703.464471,1034.900754,1479.401893,208,941,148,519,359,171,192,245,516,153,2200,1907,1900,1474,910,467,776,63,376,944,992,609,1290,1128,1227,641,1643,284,143,7,3,25012.82575,25016.74463,284.8,1411
2022-07-03 00:00:00,570,1788,656,508.2613095,376.2587644,161,8680.783929,7510.341071,3870.028266,6258.025595,2133,6684,9540,2901,1721,1465,908,4277,3714,3830,2605,3421,245.0589604,22044.07435,1160,160,786,2680,1603,62,214,12,1703.464471,1034.900754,1479.401893,211,838,164,516,346,156,191,244,520,214,2109,1952,1912,1459,920,467,769,61,336,890,1047,679,1239,1127,1208,634,1669,284,144,7,4,25012.82575,25016.74463,415.6,1432
2022-07-04 00:00:00,573,1972,1492,508.2613095,376.2587644,174,8680.783929,7510.341071,3870.028266,6258.025595,2691,7512,11760,3296,1750,1558,1069,6077,3894,3999,3809,4264,245.0589604,22044.07435,1980,170,910,2963,1745,83,196,12,2006,1034.900754,1479.401893,249,1224,177,603,524,228,283,244,849,479,2121,2237,2057,1537,974,470,857,60,443,1070,1035,647,1295,1305,1445,723,1747,285,149,112,55,25012.82575,25016.74463,324,1564
2022-07-05 00:00:00,657,2143,1622,508.2613095,376.2587644,174,8680.783929,7510.341071,3870.028266,6258.025595,2721,7520,11930,3415,1729,1445,914,6102,3843,3939,3947,4214,245.0589604,22044.07435,1700,207,896,2924,1833,77,204,12,2256,1034.900754,1479.401893,227,1272,167,615,543,257,313,244,823,389,2093,2133,2064,1596,1035,516,845,62,443,975,1076,693,1284,1310,1421,722,1716,285,146,7,3,25012.82575,25016.74463,215.2,1694
2022-07-06 00:00:00,645,2182,1549,508.2613095,376.2587644,180,8680.783929,7510.341071,3870.028266,6258.025595,2687,8142,12070,2981,1757,1169,943,6285,3857,4956,4383,3208,245.0589604,22044.07435,1760,582,861,3095,1789,73,242,12,2252,1034.900754,1479.401893,233,1276,174,618,546,304,323,243,868,739,2127,2566,2104,1627,1023,481,842,63,441,1565,1491,1151,1452,1740,2010,731,1760,286,153,6,4,25012.82575,25016.74463,206,1530
2022-07-07 00:00:00,706,2309,1499,508.2613095,376.2587644,200,8680.783929,7510.341071,3870.028266,6258.025595,2982,8648,14070,3416,1825,1192,1221,6725,4037,5579,4701,4280,245.0589604,22044.07435,1280,650,1031,3141,1917,78,458,14,2163,1034.900754,1479.401893,263,1258,200,636,562,290,336,253,904,938,2158,2952,2248,1622,1082,504,867,70,476,1696,1896,1416,1448,2013,2371,720,1822,298,156,109,148,25012.82575,25016.74463,201.6,1618
2022-07-08 00:00:00,713,2088,1605,508.2613095,376.2587644,181,8680.783929,7510.341071,3870.028266,6258.025595,2844,8796,12290,3327,1663,1143,926,5761,3885,5856,4261,3785,245.0589604,22044.07435,1300,212,944,2917,1753,68,454,12,1150,1034.900754,1479.401893,281,1205,182,590,562,306,285,244,790,904,2176,2857,2079,1618,1034,476,824,66,566,1917,2026,1577,1518,2102,2496,624,1739,288,145,6,4,25012.82575,25016.74463,200.8,1474
2022-07-09 00:00:00,640,2118,634,508.2613095,376.2587644,160,8680.783929,7510.341071,3870.028266,6258.025595,2354,7548,10700,2872,1704,953,1016,5284,3585,4721,3145,3240,245.0589604,22044.07435,1660,144,808,2597,1620,59,380,12,617,1034.900754,1479.401893,250,997,168,518,412,165,241,242,608,642,2183,2405,1920,1635,944,474,760,62,276,1245,1614,1208,1299,1625,1792,581,1621,281,148,112,3,25012.82575,25016.74463,182.4,1395
2022-07-10 00:00:00,668,2129,731,508.2613095,376.2587644,172,8680.783929,7510.341071,3870.028266,6258.025595,2385,7954,11850,2948,1763,966,1106,5494,3976,6280,4046,4076,245.0589604,22044.07435,1080,150,864,2860,1748,64,790,12,565,1034.900754,1479.401893,245,963,212,555,438,199,249,253,642,980,2129,3060,1933,1653,999,498,819,70,279,2083,2395,1745,1376,1973,2246,597,1700,297,154,120,3,25012.82575,25016.74463,184.8,1447
2022-07-11 00:00:00,625,2332,1611,508.2613095,376.2587644,164,8680.783929,7510.341071,3870.028266,6258.025595,3054,9302,14890,3211,1780,1322,1300,6341,4070,6631,5128,4706,245.0589604,22044.07435,1140,159,924,3038,1890,65,858,12,2253,1034.900754,1479.401893,266,1213,225,616,683,304,323,245,775,1155,2256,3405,2060,1706,1072,480,836,69,447,2120,2583,1946,1455,2214,2788,646,1743,284,147,291,65,25012.82575,25016.74463,360.4,1500
2022-07-12 00:00:00,643,2205,1608,508.2613095,376.2587644,168,8680.783929,7510.341071,3870.028266,6258.025595,2981,9114,16310,3315,1795,2095,1169,6572,4219,6553,5002,3672,245.0589604,22044.07435,800,154,960,3030,1847,72,486,12,2253,1034.900754,1479.401893,266,1203,186,618,714,356,335,245,868,1250,2112,3285,2073,1777,1055,481,850,69,583,2130,2483,1898,1540,2344,2752,723,1706,286,149,178,55,9580,9560,1115.6,1553
2022-07-13 00:00:00,702,2269,1724,508.2613095,376.2587644,153,8680.783929,7510.341071,3870.028266,6258.025595,3025,8468,13390,3424,1951,2301,984,6673,4243,4561,4392,3078,245.0589604,22044.07435,780,165,920,3211,1852,85,274,12,2257,1034.900754,1479.401893,262,1262,184,638,584,282,336,253,913,513,2184,2161,2184,1861,1088,492,866,71,802,1078,1504,1167,1496,1682,1878,735,1813,297,153,42,3,24090,24470,1328.8,1701
2022-07-14 00:00:00,662,1985,1582,508.2613095,376.2587644,148,8680.783929,7510.341071,3870.028266,6258.025595,2885,8458,12160,3177,1808,2252,1103,6522,4069,4288,4029,2900,245.0589604,22044.07435,700,153,905,3052,1805,71,250,12,2259,1034.900754,1479.401893,241,1271,156,625,580,258,329,243,777,564,2170,1984,2188,1743,1028,482,828,64,630,1092,1304,902,1420,1441,1713,698,1742,285,151,173,30,24760,27210,1284.8,1582
2022-07-15 00:00:00,623,2126,1571,508.2613095,376.2587644,164,8680.783929,7510.341071,3870.028266,6258.025595,2759,8512,10220,3177,1802,2144,937,5847,3968,4659,3796,3209,245.0589604,22044.07435,1440,147,864,3020,1753,69,282,12,2252,1034.900754,1479.401893,250,1229,144,597,551,272,276,244,767,613,2199,1981,2112,1695,999,465,810,64,487,1333,1460,1121,1445,1599,1779,690,1718,282,147,38,4,24790,27230,1260.8,1636
2022-07-16 00:00:00,595,2008,572,508.2613095,376.2587644,190,8680.783929,7510.341071,3870.028266,6258.025595,2393,7772,10310,3253,1840,2153,941,5336,3712,4730,3321,3074,245.0589604,22044.07435,1460,150,819,2829,1673,72,316,10,2248,1034.900754,1479.401893,244,1118,180,546,391,176,206,253,538,574,2123,1949,2030,1529,946,492,779,66,424,1221,1596,1141,1338,1549,1639,655,1746,294,149,7,3,24740,27170,1333.2,1550
2022-07-17 00:00:00,570,2054,647,508.2613095,376.2587644,154,8680.783929,7510.341071,3870.028266,6258.025595,2342,8852,11660,2967,1729,2581,961,5224,3800,6036,3970,3149,245.0589604,22044.07435,740,144,810,2641,1643,68,566,12,2247,1034.900754,1479.401893,230,977,163,517,417,228,199,244,553,1000,2174,1967,1898,1493,935,478,762,68,268,1604,2550,1916,1396,1970,2207,633,1675,282,148,7,3,24540,22710,1393.2,1465
2022-07-18 00:00:00,668,2140,1642,508.2613095,376.2587644,167,8680.783929,7510.341071,3870.028266,6258.025595,3281,12146,15570,3160,1880,2521,1377,6527,4300,7934,6374,4158,245.0589604,22044.07435,1220,155,990,3176,2010,79,710,262,2156,1034.900754,1479.401893,284,1340,269,634,544,281,289,257,861,1941,2126,2371,2202,1742,1115,517,844,77,518,3073,2876,2617,1716,3246,3521,702,1809,294,153,261,72,24180,27270,1518.8,1656
2022-07-19 00:00:00,658,2270,1655,508.2613095,376.2587644,184,8680.783929,7510.341071,3870.028266,6258.025595,3423,12708,16180,3301,1831,1949,1364,6065,4368,7039,6061,4415,219,22044.07435,1305,151,1040,3098,1884,96,470,612,2237,1034.900754,1479.401893,286,1319,287,617,681,368,264,246,856,3071,2123,2790,2265,1698,1147,501,855,78,486,2861,2402,2324,2184,2784,2979,698,1718,281,147,297,56,18510,18470,1256,1684
2022-07-20 00:00:00,637,2201,1638,508.2613095,376.2587644,193,8680.783929,7510.341071,3870.028266,6258.025595,3151,11616,15530,3441,1885,2266,1303,6658,4276,7682,6008,4105,245.0589604,22044.07435,1020,198,1111,3211,1947,78,448,316,2250,1034.900754,1479.401893,277,1384,202,633,701,378,304,257,853,1394,2088,1779,2270,1796,1084,470,894,74,438,3020,2658,2537,1650,3117,3250,704,1808,293,153,177,64,24900,27330,1398.4,1737
2022-07-21 00:00:00,603,2200,1620,508.2613095,376.2587644,168,8680.783929,7510.341071,3870.028266,6258.025595,2875,10324,12060,3186,1758,2125,1188,6523,3958,4798,4786,3555,245.0589604,22044.07435,960,220,1054,3064,1788,76,270,82,2260,1034.900754,1479.401893,250,1316,187,608,674,345,304,245,852,1439,2167,1932,2073,1730,1020,455,847,68,430,947,1901,1514,1483,2248,441,681,1715,281,148,158,56,24930,26590,1250,1622
2022-07-22 00:00:00,590,2190,1457,508.2613095,376.2587644,155,8680.783929,7510.341071,3870.028266,6258.025595,2734,8600,10220,3108,1733,2498,1065,5839,3802,4168,3726,3402,245.0589604,22044.07435,1060,306,985,2943,1881,83,274,8,1720,1034.900754,1479.401893,234,1237,161,596,598,318,268,245,784,888,2049,1893,1983,1605,1023,480,827,67,327,880,1421,1125,1293,1653,908,660,1721,284,150,84,4,24960,27410,1196.8,1533
2022-07-23 00:00:00,567,1939,555,508.2613095,376.2587644,167,8680.783929,7510.341071,3870.028266,6258.025595,2350,7582,8910,2974,1725,1965,970,4304,3442,4499,3123,3026,245.0589604,22044.07435,1460,295,763,2706,1776,66,310,6,1703.464471,1034.900754,1479.401893,245,1073,142,516,453,241,203,245,482,577,2132,1918,1860,1573,951,473,788,64,236,1036,1645,1223,1219,1504,1574,605,1661,278,153,7,3,24950,27390,1224.4,1428
2022-07-24 00:00:00,565,1764,728,508.2613095,376.2587644,171,8680.783929,7510.341071,3870.028266,6258.025595,2374,9516,11920,2982,1762,1993,1133,3824,3697,5787,3642,3280,245.0589604,22044.07435,880,289,828,2848,1771,76,520,8,631,1034.900754,1479.401893,229,1013,154,542,445,265,212,247,619,1324,2142,1878,1869,1635,951,463,792,65,254,1799,2155,1616,1400,2387,2517,606,1648,285,156,6,167,24860,27260,1246.8,1439
2022-07-25 00:00:00,695,1973,1647,508.2613095,376.2587644,169,8680.783929,7510.341071,3870.028266,6258.025595,3006,9814,11230,3376,1906,2122,1130,3702,4096,4415,4108,3765,245.0589604,22044.07435,1360,476,1002,3170,1968,81,390,10,1905,1034.900754,1479.401893,266,1354,177,635,622,340,309,257,843,976,2169,1902,2192,1798,1126,541,888,66,557,1184,1524,1127,1517,2324,2396,702,1792,296,163,120,128,24950,27380,1213.2,1662
2022-07-26 00:00:00,631,1887,1542,508.2613095,376.2587644,164,8680.783929,7510.341071,3870.028266,6258.025595,2900,8268,11060,3281,1833,2069,895,3581,3850,3280,3633,3417,245.0589604,22044.07435,1340,804,977,3118,1855,67,262,8,2250,1034.900754,1479.401893,269,1357,200,623,625,307,306,244,867,425,2143,1989,2129,1776,1188,623,804,64,487,587,949,548,1404,1492,1512,696,1738,283,150,7,68,24950,27400,1180,1660
2022-07-27 00:00:00,584,1954,1527,508.2613095,376.2587644,210,8680.783929,7510.341071,3870.028266,6258.025595,3005,8180,11290,3454,1865,2084,1012,3764,4043,3334,3918,3604,245.0589604,22044.07435,1380,778,973,3172,1976,74,296,8,2251,1034.900754,1479.401893,256,1263,188,635,622,256,320,254,918,479,2004,1920,2182,1755,1149,582,875,66,534,519,1167,763,1426,1528,1580,718,1794,294,156,47,129,24960,27400,1203.6,1602
2022-07-28 00:00:00,625,1863,1541,508.2613095,376.2587644,163,8680.783929,7510.341071,3870.028266,6258.025595,2838,8270,11380,3323,1830,2083,835,3783,3904,3640,3883,3235,245.0589604,22044.07435,1140,463,921,3080,1850,78,254,12,2244,1034.900754,1479.401893,235,1225,175,610,595,303,308,244,853,305,2200,1998,1473,1596,1044,491,823,66,671,747,976,741,1516,1569,1602,694,1728,286,151,7,4,25060,27500,1186,1562
2022-07-29 00:00:00,604,1851,1366,508.2613095,376.2587644,168,8680.783929,7510.341071,3870.028266,6258.025595,2788,8500,11270,3354,1830,2116,876,4287,3970,4555,3656,3144,245.0589604,22044.07435,1120,577,904,2980,1848,75,284,12,1695,1034.900754,1479.401893,256,1199,178,583,525,305,297,255,787,647,2136,1952,1683,1573,1016,462,822,66,342,919,1360,997,1432,1663,1669,720,1780,296,156,7,3,25060,27440,1220.8,1624
2022-07-30 00:00:00,606,1734,613,508.2613095,376.2587644,165,8680.783929,7510.341071,3870.028266,6258.025595,2369,9064,10480,2937,1805,1949,835,3036,3514,4872,2680,2760,245.0589604,22044.07435,1460,703,726,2378,1825,68,340,12,1703.464471,1034.900754,1479.401893,230,983,143,521,364,243,243,246,511,908,2119,1984,1936,1652,965,466,792,64,389,1186,1540,1092,1663,2282,2386,627,1652,281,147,8,4,24950,27390,1222,1666
2022-07-31 00:00:00,606,1763,584,508.2613095,376.2587644,166,8680.783929,7510.341071,3870.028266,6258.025595,2365,8714,10810,2987,1745,1924,831,2019,3657,4213,2318,2872,245.0589604,22044.07435,740,707,766,2461,1839,70,364,12,657,1034.900754,1479.401893,219,912,138,522,351,245,222,245,623,730,2137,1966,1939,1751,919,464,791,66,240,905,1137,687,1616,2045,2172,620,1648,281,147,7,3,24950,27400,1206.4,1651
2022-08-01 00:00:00,660,1883,1426,508.2613095,376.2587644,163,8680.783929,7510.341071,3870.028266,6258.025595,2857,9098,11520,3125,1755,2076,832,2708,3849,3895,3578,3092,245.0589604,22044.07435,1040,717,975,2943,1964,78,310,12,1749,1034.900754,1479.401893,237,1228,150,606,551,291,316,245,840,781,2120,1946,2111,1758,992,464,830,66,449,786,900,717,1620,1911,1976,681,1717,282,149,7,4,24990,27400,1249.6,1618
2022-08-02 00:00:00,594,1887,1612,508.2613095,376.2587644,200,8680.783929,7510.341071,3870.028266,6258.025595,2962,11990,13330,3441,1862,2155,908,3280,4034,5805,4575,2548,245.0589604,22044.07435,920,753,1037,3141,2093,85,610,12,2039,1034.900754,1479.401893,239,1328,230,647,585,351,352,258,921,1466,2145,1830,2169,1797,1069,483,904,74,309,1682,1836,1333,2055,3263,3137,727,1808,293,153,7,3,24940,27380,1275.2,1744
