Date,DC8 C Block Basement,DC97 C Block Canteen,C Block T15 DC124,C Block T5 DC22A,C Block T6 DC22B,C Block T16 DC150
2019-04-12 00:00:00,1645,1159,9260,11666,3870.028266,6730
2019-04-13 00:00:00,1536,328,8740,9113,3870.028266,6157
2019-04-14 00:00:00,1571,482,8700,9401,3870.028266,6104
2019-04-15 00:00:00,1682,1264,9480,12248,3870.028266,6761
2019-04-16 00:00:00,1693,1168,9350,12192,3870.028266,6709
2019-04-17 00:00:00,1561,926,8530,7745,3870.028266,4391
2019-04-18 00:00:00,1647,1190,8810,11969,3870.028266,6641
2019-04-19 00:00:00,1485,348,7300,8464,3870.028266,5556
2019-04-20 00:00:00,1464,264,6970,8301,3870.028266,5389
2019-04-21 00:00:00,1449,282,7100,8260,3870.028266,5495
2019-04-22 00:00:00,1452,357,7700,8436,3870.028266,5762
2019-04-23 00:00:00,1614,1233,8460,11970,3870.028266,6625
2019-04-24 00:00:00,1605,1367,8420,12912,3870.028266,6837
2019-04-25 00:00:00,1601,1326,8280,12823,3870.028266,7136
2019-04-26 00:00:00,1587,1216,7600,11668,3870.028266,6644
2019-04-27 00:00:00,1491,313,7240,9146,3870.028266,5880
2019-04-28 00:00:00,1478,353,7190,9132,3870.028266,5852
2019-04-29 00:00:00,1602,1271,7460,12276,3870.028266,6652
2019-04-30 00:00:00,1634,1258,7240,12558,3870.028266,6835
2019-05-01 00:00:00,1641,1325,7450,12648,3870.028266,6804
2019-05-02 00:00:00,1643,1290,7760,12742,3870.028266,6834
2019-05-03 00:00:00,1631,1201,7830,11438,3870.028266,6690
2019-05-04 00:00:00,1587,403,7980,8649,3870.028266,5709
2019-05-05 00:00:00,1579,461,7350,8390,3870.028266,5511
2019-05-06 00:00:00,1560,670,7270,8623,3870.028266,5651
2019-05-07 00:00:00,1748,1342,8190,11744,3870.028266,6510
2019-05-08 00:00:00,1837,1316,8350,12945,3870.028266,6859
2019-05-09 00:00:00,1753,1277,9020,12563,3870.028266,7129
2019-05-10 00:00:00,1694,1204,9110,11781,3870.028266,6743
2019-05-11 00:00:00,1548,338,8540,9221,3870.028266,6058
2019-05-12 00:00:00,1566,393,8610,9098,3870.028266,5948
2019-05-13 00:00:00,1716,1241,8950,12029,3870.028266,6741
2019-05-14 00:00:00,1735,1251,8650,12924,3870.028266,6877
2019-05-15 00:00:00,1739,1373,9270,12992,3870.028266,6876
2019-05-16 00:00:00,1675,1333,9000,12668,3870.028266,6844
2019-05-17 00:00:00,1591,1277,8920,11642,3870.028266,6528
2019-05-18 00:00:00,1439,440,8190,8958,3870.028266,5907
2019-05-19 00:00:00,1480,469,8260,9023,3870.028266,5894
2019-05-20 00:00:00,1631,1267,9120,11908,3870.028266,6650
2019-05-21 00:00:00,1608,1244,9390,12214,3870.028266,6855
2019-05-22 00:00:00,1638,1374,9210,12707,3870.028266,6928
2019-05-23 00:00:00,1614,1297,9120,12622,3870.028266,6937
2019-05-24 00:00:00,1535,1135,8760,11308,3870.028266,6518
2019-05-25 00:00:00,1455,250,8410,8707,3870.028266,6025
2019-05-26 00:00:00,1518,260,8470,8866,3870.028266,6080
2019-05-27 00:00:00,1426,338,8300,8690,3870.028266,6129
2019-05-28 00:00:00,1611,1239,9100,11630,3870.028266,6819
2019-05-29 00:00:00,1652,1266,9100,11888,3870.028266,6818
2019-05-30 00:00:00,1748,1291,9290,12085,3870.028266,6515
2019-05-31 00:00:00,1791,1196,9190,11486,3870.028266,6631
2019-06-01 00:00:00,1561,297,8270,9090,3870.028266,6215
2019-06-02 00:00:00,1678,375,8520,8977,3870.028266,6101
2019-06-03 00:00:00,1674,1279,9230,11941,3870.028266,6891
2019-06-04 00:00:00,1671,1289,9480,12180,3870.028266,6813
2019-06-05 00:00:00,1681,1314,9260,12575,3870.028266,6931
2019-06-06 00:00:00,1678,1155,9410,12260,3870.028266,6957
2019-06-07 00:00:00,1673,1233,9170,11348,3870.028266,6614
2019-06-08 00:00:00,1527,304,8410,8672,3870.028266,6097
2019-06-09 00:00:00,1485,349,8480,8695,3870.028266,6249
2019-06-10 00:00:00,1662,1268,9180,12128,3870.028266,6751
2019-06-11 00:00:00,1691,1228,9270,12204,3870.028266,6883
2019-06-12 00:00:00,1673,1353,9270,12191,3870.028266,6834
2019-06-13 00:00:00,1696,1223,9460,12553,3870.028266,6807
2019-06-14 00:00:00,1672,1166,8960,11718,3870.028266,6418
2019-06-15 00:00:00,1504,302,8350,9119,3870.028266,5785
2019-06-16 00:00:00,1500,323,8400,8875,3870.028266,5732
2019-06-17 00:00:00,1661,1266,9180,11669,3870.028266,6239
2019-06-18 00:00:00,1686,1247,9230,12006,3870.028266,6139
2019-06-19 00:00:00,1722,1351,9370,12781,3870.028266,6099
2019-06-20 00:00:00,1705,1361,9140,12773,3870.028266,6253
2019-06-21 00:00:00,1668,1244,8800,11894,3870.028266,6083
2019-06-22 00:00:00,1481,449,8260,9137,3870.028266,5466
2019-06-23 00:00:00,1480,510,8490,9240,402,5365
2019-06-24 00:00:00,1129,992,5780,7779,3870.028266,3892
2019-06-25 00:00:00,1174,889,5750,8230,3870.028266,3711
2019-06-26 00:00:00,1743,1370,9330,12816,3870.028266,5533
2019-06-27 00:00:00,1725,1283,9100,12933,3870.028266,5162
2019-06-28 00:00:00,1809,1320,9090,12306,3870.028266,4960
2019-06-29 00:00:00,1698,543,8530,9596,3870.028266,4560
2019-06-30 00:00:00,1685,567,8500,9484,3870.028266,4565
2019-07-01 00:00:00,1786,1318,9660,12525,3870.028266,5081
2019-07-02 00:00:00,815,520,4470,5401,3870.028266,2374
2019-07-04 00:00:00,811,619,4450,6183,3870.028266,2559
2019-07-05 00:00:00,1681,1271,8970,11749,3870.028266,4812
2019-07-06 00:00:00,1546,524,8490,9175,3870.028266,4435
2019-07-07 00:00:00,1499,564,8500,9182,3870.028266,4559
2019-07-08 00:00:00,615,328,3600,4039,3870.028266,1933
2019-07-09 00:00:00,611,323,2940,4280,3870.028266,1672
2019-07-10 00:00:00,1828,1340,9070,12740,3870.028266,5131
2019-07-11 00:00:00,1881,1330,9010,13140,3870.028266,5110
2019-07-12 00:00:00,1798,1300,8860,12057,3870.028266,5008
2019-07-13 00:00:00,1744,506,8420,9727,3870.028266,4559
2019-07-14 00:00:00,1759,488,8330,9790,3870.028266,4481
2019-07-15 00:00:00,1726,1292,9200,12260,3870.028266,5044
2019-07-16 00:00:00,1866,1295,9430,12533,3870.028266,5656
2019-07-17 00:00:00,1846,1326,9460,12719,3870.028266,6290
2019-07-18 00:00:00,1784,1269,9610,12551,3870.028266,6266
2019-07-19 00:00:00,1698,1225,9180,11921,3870.028266,6074
2019-07-20 00:00:00,1625,518,8640,9902,3870.028266,5679
2019-07-21 00:00:00,1658,509,8290,9673,3870.028266,6198
2019-07-22 00:00:00,1817,1235,9180,12547,3870.028266,6626
2019-07-23 00:00:00,1929,1313,8980,13081,3870.028266,6630
2019-07-24 00:00:00,1903,1358,9080,13310,3870.028266,5978
2019-07-25 00:00:00,1989,1370,9020,13531,3870.028266,6900
2019-07-26 00:00:00,1894,1239,8950,12419,3870.028266,6735
2019-07-27 00:00:00,1750,492,8170,10258,3870.028266,6119
2019-07-28 00:00:00,1758,528,8160,10693,3870.028266,5655
2019-07-29 00:00:00,1911,1268,8630,13076,3870.028266,6643
2019-07-30 00:00:00,1902,1310,8580,13119,3870.028266,6802
2019-07-31 00:00:00,1916,1320,8590,12777,3870.028266,6772
2019-08-01 00:00:00,1878,1290,8820,13092,3870.028266,6757
2019-08-02 00:00:00,1843,1186,8720,12020,3870.028266,6600
2019-08-03 00:00:00,1644,486,8110,9529,3870.028266,6413
2019-08-04 00:00:00,1735,531,8030,10121,3870.028266,6264
2019-08-05 00:00:00,1814,1240,8420,12717,3870.028266,6744
2019-08-06 00:00:00,1724,1295,7980,13481,3870.028266,6814
2019-08-07 00:00:00,1785,1341,9180,12995,3870.028266,6856
2019-08-08 00:00:00,1861,1280,8950,13244,3870.028266,6861
2019-08-09 00:00:00,1860,1197,8580,12496,3870.028266,6696
2019-08-10 00:00:00,1742,435,8020,10468,3870.028266,6488
2019-08-11 00:00:00,1739,601,8100,10008,3870.028266,6494
2019-08-12 00:00:00,1787,1324,8580,12407,3870.028266,6777
2019-08-13 00:00:00,1703,1311,8840,12875,3870.028266,7063
2019-08-14 00:00:00,1744,1333,8410,12585,3870.028266,7256
2019-08-15 00:00:00,1751,1216,8120,12749,3870.028266,7053
2019-08-16 00:00:00,1684,1266,8150,11771,3870.028266,6856
2019-08-17 00:00:00,1570,471,7500,9767,3870.028266,6755
2019-08-18 00:00:00,1630,508,7430,10004,3870.028266,6581
2019-08-19 00:00:00,1607,1253,8230,12063,3870.028266,6947
2019-08-20 00:00:00,1518,1244,8470,12078,3870.028266,6722
2019-08-21 00:00:00,1583,1336,8330,12437,3870.028266,6600
2019-08-22 00:00:00,1857,1232,8760,12537,3870.028266,6734
2019-08-23 00:00:00,1782,1244,8500,11672,3870.028266,6802
2019-08-24 00:00:00,1688,319,7840,9519,3870.028266,6281
2019-08-25 00:00:00,1690,341,7890,9090,3870.028266,6115
2019-08-26 00:00:00,1699,429,7860,8927,3870.028266,5930
2019-08-27 00:00:00,1905,1435,9100,11206,3870.028266,6777
2019-08-28 00:00:00,1875,1347,9180,11159,3870.028266,6796
2019-08-29 00:00:00,1830,1349,9120,11060,3870.028266,6829
2019-08-30 00:00:00,1835,1253,9040,10745,3870.028266,6748
2019-08-31 00:00:00,1618,477,8500,9197,3870.028266,6596
2019-09-01 00:00:00,1508,522,8360,9144,3870.028266,6547
2019-09-02 00:00:00,1680,1277,8790,11722,3870.028266,6747
2019-09-03 00:00:00,1903,1175,8740,12556,3870.028266,6813
2019-09-04 00:00:00,1717,1425,8940,12920,3870.028266,6823
2019-09-05 00:00:00,1671,1307,8820,12395,3870.028266,6827
2019-09-06 00:00:00,1644,1248,8830,11747,3870.028266,6638
2019-09-07 00:00:00,1519,477,8160,9826,3870.028266,6146
2019-09-08 00:00:00,1489,523,8100,9795,3870.028266,6000
2019-09-09 00:00:00,1685,1307,8730,12214,3870.028266,6209
2019-09-10 00:00:00,1692,1264,8650,12379,3870.028266,6283
2019-09-11 00:00:00,1598,1359,8640,12647,3870.028266,6049
2019-09-12 00:00:00,1721,1348,8690,12563,3870.028266,5920
2019-09-13 00:00:00,1736,1298,8650,11676,3870.028266,6002
2019-09-14 00:00:00,1540,433,8250,9388,3870.028266,5905
2019-09-15 00:00:00,1513,467,8180,9487,3870.028266,5915
2019-09-16 00:00:00,1747,1255,8610,12239,3870.028266,6622
2019-09-17 00:00:00,1751,1319,8790,13045,3870.028266,6892
2019-09-18 00:00:00,1750,1314,9110,12873,3870.028266,6866
2019-09-19 00:00:00,1781,1239,8840,12915,3870.028266,6940
2019-09-20 00:00:00,1793,1220,8920,11994,3870.028266,6659
2019-09-21 00:00:00,1650,423,6780,7723,3870.028266,5044
2019-09-22 00:00:00,1640,459,8660,10026,3870.028266,6127
2019-09-23 00:00:00,1853,1306,9210,12333,3870.028266,6542
2019-09-24 00:00:00,1942,1253,9280,13007,3870.028266,6466
2019-09-25 00:00:00,1945,1345,9380,13184,3870.028266,6885
2019-09-26 00:00:00,1871,1284,9276,12964,3870.028266,7088
2019-09-27 00:00:00,1846,1171,9040,11955,3870.028266,6633
2019-09-28 00:00:00,1590,403,8620,9916,3870.028266,6288
2019-09-29 00:00:00,1723,464,8600,10139,3870.028266,5923
2019-09-30 00:00:00,1796,1307,9340,12724,3870.028266,6618
2019-10-01 00:00:00,1764,1303,9310,12763,3870.028266,6740
2019-10-02 00:00:00,1786,1376,9460,12842,3870.028266,6841
2019-10-03 00:00:00,1766,1217,8940,12779,3870.028266,6980
2019-10-04 00:00:00,1735,1151,8640,12146,3870.028266,6642
2019-10-05 00:00:00,1576,389,8180,10606,3870.028266,6026
2019-10-06 00:00:00,1576,444,8260,10583,3870.028266,5987
2019-10-07 00:00:00,1760,1276,8840,12806,3870.028266,6717
2019-10-08 00:00:00,1782,1255,8870,13176,3870.028266,6883
2019-10-09 00:00:00,1787,1298,9265,12512,3870.028266,6897
2019-10-10 00:00:00,1727,1265,9180,12863,3870.028266,6801
2019-10-11 00:00:00,1735,1235,9100,12320,3870.028266,6696
2019-10-12 00:00:00,1584,411,8330,10197,3870.028266,6176
2019-10-13 00:00:00,1591,455,8370,10050,3870.028266,6144
2019-10-14 00:00:00,1838,1246,9310,12539,3870.028266,6631
2019-10-15 00:00:00,1848,1199,9810,12701,3870.028266,6847
2019-10-16 00:00:00,1780,1330,9480,12608,3870.028266,6794
2019-10-17 00:00:00,1806,1276,9340,12278,3870.028266,6706
2019-10-18 00:00:00,1746,1114,9060,11902,3870.028266,6673
2019-10-19 00:00:00,1623,297,8320,9493,3870.028266,6293
2019-10-20 00:00:00,1622,326,8430,9895,3870.028266,6217
2019-10-21 00:00:00,1814,1131,9370,12320,3870.028266,6763
2019-10-22 00:00:00,1817,1143,9390,12717,3870.028266,6858
2019-10-23 00:00:00,1891,1157,9170,12721,3870.028266,6837
2019-10-24 00:00:00,1850,1119,9260,12690,3870.028266,6806
2019-10-25 00:00:00,1776,1063,9330,11757,3870.028266,6684
2019-10-26 00:00:00,1640,299,8820,9651,3870.028266,6301
2019-10-27 00:00:00,1653,317,8700,9878,3870.028266,6375
2019-10-28 00:00:00,1820,1167,9580,11930,3870.028266,7018
2019-10-29 00:00:00,1824,1223,9580,12795,3870.028266,6879
2019-10-30 00:00:00,1806,1274,9520,12756,3870.028266,6809
2019-10-31 00:00:00,1803,1152,9070,12551,3870.028266,6727
2019-11-01 00:00:00,1760,1038,8650,11493,3870.028266,6412
2019-11-02 00:00:00,1654,294,8120,9594,3870.028266,6211
2019-11-03 00:00:00,1656,334,8030,9529,3870.028266,6225
2019-11-04 00:00:00,1843,1257,8510,12499,3870.028266,6895
2019-11-05 00:00:00,1860,1249,8260,12621,3870.028266,7065
2019-11-06 00:00:00,1888,1290,8310,12744,3870.028266,6769
2019-11-07 00:00:00,1882,1287,8430,12825,3870.028266,6645
2019-11-08 00:00:00,1836,1107,8290,11625,3870.028266,6586
2019-11-09 00:00:00,1690,328,8290,9547,3870.028266,6332
2019-11-10 00:00:00,1693,431,8240,10069,3870.028266,6206
2019-11-11 00:00:00,1868,1176,8600,12313,3870.028266,6707
2019-11-12 00:00:00,1885,1237,8350,12390,3870.028266,6679
2019-11-13 00:00:00,1883,1250,8360,12740,3870.028266,6786
2019-11-14 00:00:00,1869,1129,8340,12446,3870.028266,6712
2019-11-15 00:00:00,1800,1196,7690,12110,3870.028266,6630
2019-11-16 00:00:00,1641,374,7840,9699,3870.028266,6218
2019-11-17 00:00:00,1635,364,8240,9816,3870.028266,6125
2019-11-18 00:00:00,1838,1216,9020,12543,3870.028266,6691
2019-11-19 00:00:00,1903,1206,9330,12804,3870.028266,6868
2019-11-20 00:00:00,1943,1160,9270,12667,3870.028266,6800
2019-11-21 00:00:00,1878,1151,8570,12600,3870.028266,6847
2019-11-22 00:00:00,1904,1201,8020,11635,3870.028266,6583
2019-11-23 00:00:00,1726,321,8120,9154,3870.028266,6231
2019-11-24 00:00:00,1709,347,8330,9610,3870.028266,6286
2019-11-25 00:00:00,1939,1307,9290,12652,3870.028266,6686
2019-11-26 00:00:00,1894,1274,9470,13029,3870.028266,6695
2019-11-27 00:00:00,1880,1329,9500,12815,3870.028266,6677
2019-11-28 00:00:00,1845,1319,9420,12595,3870.028266,6701
2019-11-29 00:00:00,1825,1251,9470,11573,3870.028266,6504
2019-11-30 00:00:00,1747,491,8960,9218,3870.028266,6023
2019-12-01 00:00:00,1749,608,8960,9551,3870.028266,6245
2019-12-02 00:00:00,1920,1192,9630,12383,3870.028266,6572
2019-12-03 00:00:00,1932,1388,9360,12540,3870.028266,6606
2019-12-04 00:00:00,1879,2065,9780,13238,3870.028266,6728
2019-12-05 00:00:00,1888,1679,9250,13127,3870.028266,6830
2019-12-06 00:00:00,1878,1339,9110,12075,3870.028266,6763
2019-12-07 00:00:00,1672,367,8580,9329,3870.028266,6038
2019-12-08 00:00:00,1679,359,8710,9416,3870.028266,6081
2019-12-09 00:00:00,1836,1134,9140,11650,3870.028266,6483
2019-12-10 00:00:00,1937,1363,9680,12830,3870.028266,6890
2019-12-11 00:00:00,1961,1495,9700,12959,3870.028266,6962
2019-12-12 00:00:00,1926,1442,9570,12875,3870.028266,6743
2019-12-13 00:00:00,1891,1286,9310,12222,3870.028266,6749
2019-12-14 00:00:00,1736,332,8610,10220,3870.028266,6134
2019-12-15 00:00:00,1747,316,8680,9961,3870.028266,6090
2019-12-16 00:00:00,1905,1306,9210,12313,3870.028266,6721
2019-12-17 00:00:00,1949,1353,9620,12601,3870.028266,6669
2019-12-18 00:00:00,1984,1451,9230,12600,3870.028266,6682
2019-12-19 00:00:00,1944,1374,9270,12472,3870.028266,6673
2019-12-20 00:00:00,1861,1322,9030,11663,3870.028266,6339
2019-12-21 00:00:00,1726,316,8430,9071,3870.028266,5818
2019-12-22 00:00:00,1727,325,8500,8930,3870.028266,5836
2019-12-23 00:00:00,1885,1295,9130,11065,3870.028266,5927
2019-12-24 00:00:00,1776,768,8470,9239,3870.028266,5426
2019-12-25 00:00:00,1716,236,8170,8078,3870.028266,5288
2019-12-26 00:00:00,1713,255,8180,8069,3870.028266,5262
2019-12-27 00:00:00,1693,231,8050,8081,3870.028266,5268
2019-12-28 00:00:00,1703,158,8050,8152,3870.028266,5349
2019-12-29 00:00:00,1683,156,7990,8057,3870.028266,5364
2019-12-30 00:00:00,1683,227,8040,8097,3870.028266,5362
2019-12-31 00:00:00,1694,225,8450,8050,3870.028266,5441
2020-01-01 00:00:00,1704,232,8350,8075,3870.028266,5370
2020-01-02 00:00:00,1875,1283,8920,11567,3870.028266,5770
2020-01-03 00:00:00,1889,1204,9090,11848,3870.028266,5907
2020-01-04 00:00:00,1786,328,8470,9196,3870.028266,5759
2020-01-05 00:00:00,1792,384,8460,9105,3870.028266,5670
2020-01-06 00:00:00,1937,1409,9090,12452,3870.028266,6041
2020-01-07 00:00:00,1901,1530,9090,13323,3870.028266,6202
2020-01-08 00:00:00,1922,1473,9380,13011,3870.028266,6044
2020-01-09 00:00:00,1907,1345,9730,12972,3870.028266,5718
2020-01-10 00:00:00,1892,1286,9730,12665,3870.028266,5963
2020-01-11 00:00:00,1780,432,8790,10517,3870.028266,5742
2020-01-12 00:00:00,1777,455,8750,10142,3870.028266,5566
2020-01-13 00:00:00,1928,1454,9710,12825,3870.028266,6035
2020-01-14 00:00:00,1915,1327,9690,12992,3870.028266,6071
2020-01-15 00:00:00,1967,1535,9850,13211,3870.028266,6066
2020-01-16 00:00:00,1918,1422,9620,13025,3870.028266,5929
2020-01-17 00:00:00,1909,1402,9330,12519,3870.028266,6201
2020-01-18 00:00:00,1768,372,8690,10225,3870.028266,6133
2020-01-19 00:00:00,1785,418,8670,9888,3870.028266,5903
2020-01-20 00:00:00,1917,1405,9560,12593,3870.028266,6321
2020-01-21 00:00:00,1906,1477,9220,13101,3870.028266,6290
2020-01-22 00:00:00,1706,1243,8640,12121,3870.028266,5384
2020-01-23 00:00:00,1849,1447,9610,13062,3870.028266,6404
2020-01-24 00:00:00,1828,1276,9380,12437,3870.028266,6334
2020-01-25 00:00:00,1710,346,8670,9926,3870.028266,5971
2020-01-26 00:00:00,1736,372,8560,10014,3870.028266,5897
2020-01-27 00:00:00,1852,1451,9510,12836,3870.028266,6423
2020-01-28 00:00:00,1825,1460,10090,13036,3870.028266,6463
2020-01-29 00:00:00,1895,1514,9600,13423,3870.028266,6630
2020-01-30 00:00:00,1915,1430,9300,13185,3870.028266,6621
2020-01-31 00:00:00,1882,1423,9310,12386,3870.028266,6520
2020-02-01 00:00:00,1765,382,9010,10058,3870.028266,6199
2020-02-02 00:00:00,1770,414,8940,9839,3870.028266,6003
2020-02-03 00:00:00,1937,1423,9420,12485,3870.028266,6516
2020-02-04 00:00:00,1953,1576,9660,13157,3870.028266,6626
2020-02-05 00:00:00,1899,1489,9720,12964,3870.028266,6783
2020-02-06 00:00:00,1880,1452,9530,13216,3870.028266,6729
2020-02-07 00:00:00,1399,708,6960,8691,3870.028266,4875
2020-02-08 00:00:00,1752,352,8660,9907,3870.028266,6090
2020-02-09 00:00:00,1755,334,8750,9676,3870.028266,5943
2020-02-10 00:00:00,1928,1365,9540,12519,3870.028266,6559
2020-02-11 00:00:00,1941,1438,9690,13104,3870.028266,6708
2020-02-12 00:00:00,1931,1665,9940,13166,3870.028266,6697
2020-02-13 00:00:00,1884,1628,9730,13113,3870.028266,6686
2020-02-14 00:00:00,1852,1484,9510,12205,3870.028266,6472
2020-02-15 00:00:00,1755,691,8970,10512,3870.028266,6243
2020-02-16 00:00:00,1760,706,8960,10413,3870.028266,6130
2020-02-17 00:00:00,1916,1473,9500,12826,3870.028266,6580
2020-02-18 00:00:00,1910,1472,9630,12965,3870.028266,6521
2020-02-19 00:00:00,1907,1560,9610,12949,3870.028266,6579
2020-02-20 00:00:00,1907,1412,9160,12486,3870.028266,6479
2020-02-21 00:00:00,1875,1409,9120,12466,3870.028266,6362
2020-02-22 00:00:00,1768,646,8570,10594,3870.028266,6250
2020-02-23 00:00:00,1737,659,8440,9931,3870.028266,5922
2020-02-24 00:00:00,1907,1375,8990,12185,3870.028266,6595
2020-02-25 00:00:00,1868,1498,8870,12802,3870.028266,6644
2020-02-26 00:00:00,1687,1594,8470,12644,3870.028266,6368
2020-02-27 00:00:00,1555,1514,8340,12866,3870.028266,6456
2020-02-28 00:00:00,1500,1426,8240,12246,3870.028266,6492
2020-02-29 00:00:00,1570,628,8460,10530,3870.028266,6068
2020-03-01 00:00:00,1767,646,8820,10708,445,5889
2020-03-02 00:00:00,1901,1528,9190,13162,3870.028266,6373
2020-03-03 00:00:00,1685,1410,8680,12694,3870.028266,6301
2020-03-04 00:00:00,1671,1509,9140,13168,3870.028266,6656
2020-03-05 00:00:00,1823,1438,9360,13146,3870.028266,6907
2020-03-06 00:00:00,1830,1424,9150,12459,3870.028266,6585
2020-03-07 00:00:00,1732,539,8840,10395,3870.028266,6286
2020-03-08 00:00:00,1703,545,8790,10372,3870.028266,6196
2020-03-09 00:00:00,1862,1396,9070,12510,3870.028266,6501
2020-03-10 00:00:00,1847,1531,9280,12950,3870.028266,6705
2020-03-11 00:00:00,1892,1481,9160,13073,3870.028266,6674
2020-03-12 00:00:00,1860,1312,9280,13001,3870.028266,6769
2020-03-13 00:00:00,1771,1168,8180,11088,3870.028266,6005
2020-03-14 00:00:00,1714,492,8190,9943,3870.028266,6145
2020-03-15 00:00:00,1769,534,8350,10070,3870.028266,6273
2020-03-16 00:00:00,1846,1426,8400,12679,3870.028266,6774
2020-03-17 00:00:00,1884,1398,8300,13430,3870.028266,6803
2020-03-18 00:00:00,1869,1489,8410,13073,3870.028266,6813
2020-03-19 00:00:00,1847,1231,8330,12900,3870.028266,6676
2020-03-20 00:00:00,1804,1217,8480,12140,3870.028266,6481
2020-03-21 00:00:00,1674,349,7930,9967,3870.028266,6174
2020-03-22 00:00:00,1698,385,8370,10238,3870.028266,6110
2020-03-23 00:00:00,1838,1206,8500,12366,3870.028266,6543
2020-03-24 00:00:00,1856,1227,8960,12442,3870.028266,6729
2020-03-25 00:00:00,1796,1371,8900,12631,3870.028266,6620
2020-03-26 00:00:00,1717,1204,8620,12319,3870.028266,6663
2020-03-27 00:00:00,1753,1232,8710,12044,3870.028266,6664
2020-03-28 00:00:00,1671,393,8370,9756,3870.028266,6130
2020-03-29 00:00:00,1627,399,8100,8889,3870.028266,6032
2020-03-30 00:00:00,1771,1233,9090,12055,3870.028266,6655
2020-03-31 00:00:00,1755,1316,9010,12614,3870.028266,6592
2020-04-01 00:00:00,1768,1306,8880,12713,3870.028266,6773
2020-04-02 00:00:00,1763,1284,8940,12730,3870.028266,6692
2020-04-03 00:00:00,1756,1138,8960,11942,3870.028266,6429
2020-04-04 00:00:00,1668,381,8740,9336,3870.028266,6201
2020-04-05 00:00:00,1644,411,9030,9779,3870.028266,6296
2020-04-06 00:00:00,1744,1185,10010,12583,3870.028266,6686
2020-04-07 00:00:00,1733,1283,10000,13196,3870.028266,6777
2020-04-08 00:00:00,1739,1296,10020,12718,3870.028266,6744
2020-04-09 00:00:00,1835,1285,9830,12413,3870.028266,6551
2020-04-10 00:00:00,1755,384,7470,6694,2888,5856
2020-04-11 00:00:00,1758,298,6640,2240,7298,6286
2020-04-12 00:00:00,1781,273,7010,5219,4312,5857
2020-04-13 00:00:00,1690,340,7850,5533,4195,5835
2020-04-14 00:00:00,1830,1100,8870,6896,5164,6427
2020-04-15 00:00:00,1792,1209,9220,7233,4907,6545
2020-04-16 00:00:00,1763,1241,9270,7331,5362,6651
2020-04-17 00:00:00,1703,1116,8930,6869,5304,6553
2020-04-18 00:00:00,1635,443,8460,5439,4505,6154
2020-04-19 00:00:00,1665,524,8490,5531,4303,6183
2020-04-20 00:00:00,1751,1237,9120,7132,5398,6655
2020-04-21 00:00:00,1748,1223,9180,7240,5278,6709
2020-04-22 00:00:00,1757,1284,9660,7340,5496,6782
2020-04-23 00:00:00,1760,1216,9590,7452,5689,6795
2020-04-24 00:00:00,1736,1238,9240,7075,5330,6465
2020-04-25 00:00:00,1632,478,8620,5434,4174,6143
2020-04-26 00:00:00,1676,485,8680,5601,4043,6263
2020-04-27 00:00:00,1762,1207,9370,7173,5423,6707
2020-04-28 00:00:00,1784,1196,9660,7300,5466,6475
2020-04-29 00:00:00,1785,1255,9550,7442,5816,6613
2020-04-30 00:00:00,1763,1233,9500,7396,5435,6992
2020-05-01 00:00:00,1734,1159,8510,6813,4984,6449
2020-05-02 00:00:00,1639,438,7970,5294,4381,6220
2020-05-03 00:00:00,1624,491,8190,5330,4159,6322
2020-05-04 00:00:00,1771,1208,8910,6913,5120,6630
2020-05-05 00:00:00,1746,1302,9000,7226,5480,6747
2020-05-06 00:00:00,1707,1195,9210,6874,5180,6703
2020-05-07 00:00:00,1781,1175,8970,7064,5121,6893
2020-05-08 00:00:00,1679,725,8580,5821,4137,6148
2020-05-09 00:00:00,1632,449,8520,5337,4182,6216
2020-05-10 00:00:00,1645,521,8400,5365,3987,6225
2020-05-11 00:00:00,1754,1235,9220,7208,4934,6464
2020-05-12 00:00:00,1756,1287,9520,7415,5039,6501
2020-05-13 00:00:00,1736,1330,9920,7348,5356,6658
2020-05-14 00:00:00,1745,1258,9770,7418,5554,6681
2020-05-15 00:00:00,1731,1221,9540,7133,4881,6508
2020-05-16 00:00:00,1657,464,8390,5795,4182,6012
2020-05-17 00:00:00,1673,504,8440,6012,4241,6005
2020-05-18 00:00:00,1782,1235,9230,7329,5508,6741
2020-05-19 00:00:00,1787,1236,9780,7446,5667,6862
2020-05-20 00:00:00,1754,1289,9410,7549,5383,6907
2020-05-21 00:00:00,1742,1222,9090,7421,5262,6766
2020-05-22 00:00:00,1624,1045,8680,6657,4713,6317
2020-05-23 00:00:00,1669,268,8640,5471,4271,6363
2020-05-24 00:00:00,1668,261,8580,5300,4316,6154
2020-05-25 00:00:00,1673,390,8620,5435,4429,6172
2020-05-26 00:00:00,1689,1261,9220,7312,5178,6811
2020-05-27 00:00:00,1741,1351,9410,7610,5188,6760
2020-05-28 00:00:00,1765,1190,9590,7325,5156,6693
2020-05-29 00:00:00,1716,1192,9080,7109,4897,6314
2020-05-30 00:00:00,1616,500,8420,5522,4359,6026
2020-05-31 00:00:00,1628,546,8440,5454,4143,6169
2020-06-01 00:00:00,1769,1235,9200,7202,5356,6490
2020-06-02 00:00:00,1762,1236,9570,7381,5547,6468
2020-06-03 00:00:00,1816,1359,9310,7398,5735,6407
2020-06-04 00:00:00,1850,1265,9380,7224,5731,6524
